frame,t,ms,fps,draws,uniforms,lookups,vao,tex,dcTerrain,dcObjects,dcHUD,camx,camy,camz,yaw,phase
19,0.618,30.648,32.6,19904,87917,0,19865,15597,0,0,43,30.00,16.50,18.00,14.8,idle_spawn
20,0.648,37.305,26.8,19862,87717,0,19823,15553,0,0,43,30.00,16.50,18.00,15.6,idle_spawn
21,0.686,30.781,32.5,19820,87508,0,19781,15507,0,0,43,30.00,16.50,18.00,16.5,idle_spawn
22,0.716,31.003,32.3,19793,87376,0,19754,15474,0,0,43,30.00,16.50,18.00,17.2,idle_spawn
23,0.747,30.746,32.5,19768,87249,0,19729,15447,0,0,43,30.00,16.50,18.00,17.9,idle_spawn
24,0.778,30.899,32.4,19737,87109,0,19698,15419,0,0,43,30.00,16.50,18.00,18.7,idle_spawn
25,0.809,31.250,32.0,19710,86971,0,19671,15389,0,0,43,30.00,16.50,18.00,19.4,idle_spawn
26,0.840,28.433,35.2,19694,86885,0,19655,15367,0,0,43,30.00,16.50,18.00,20.2,idle_spawn
27,0.869,33.752,29.6,19678,86807,0,19639,15350,0,0,43,30.00,16.50,18.00,20.9,idle_spawn
28,0.903,27.352,36.6,19663,86728,0,19624,15331,0,0,43,30.00,16.50,18.00,21.7,idle_spawn
29,0.930,27.688,36.1,19653,86674,0,19614,15317,0,0,43,30.00,16.50,18.00,22.3,idle_spawn
30,0.958,27.497,36.4,19640,86602,0,19601,15300,0,0,43,30.00,16.50,18.00,23.0,idle_spawn
31,0.985,27.544,36.3,19622,86510,0,19583,15280,0,0,43,30.00,16.50,18.00,23.6,idle_spawn
32,1.013,27.956,35.8,19621,86509,0,19582,15277,0,0,43,30.00,16.50,18.00,24.3,idle_spawn
33,1.041,27.727,36.1,19613,86451,0,19574,15260,0,0,43,30.00,16.50,18.00,25.0,idle_spawn
34,1.068,28.599,35.0,19612,86446,0,19573,15256,0,0,43,30.00,16.50,18.00,25.6,idle_spawn
35,1.097,34.262,29.2,19609,86430,0,19570,15249,0,0,43,30.00,16.50,18.00,26.3,idle_spawn
36,1.131,35.065,28.5,19597,86374,0,19558,15235,0,0,43,30.00,16.50,18.00,27.1,idle_spawn
37,1.166,37.568,26.6,19590,86394,0,19551,15239,0,0,43,30.00,16.50,18.00,28.0,idle_spawn
38,1.204,29.735,33.6,19588,86389,0,19549,15233,0,0,43,30.00,16.50,18.00,28.9,idle_spawn
39,1.234,31.797,31.4,19585,86396,0,19546,15234,0,0,43,30.00,16.50,18.00,29.6,idle_spawn
40,1.265,29.689,33.7,19596,86439,0,19557,15239,0,0,43,30.00,16.50,18.00,30.4,idle_spawn
41,1.295,30.705,32.6,19586,86390,0,19547,15227,0,0,43,30.00,16.50,18.00,31.1,idle_spawn
42,1.326,39.088,25.6,19610,86512,0,19571,15244,0,0,43,30.00,16.50,18.00,31.8,idle_spawn
43,1.365,31.101,32.2,19622,86575,0,19583,15253,0,0,43,30.00,16.50,18.00,32.8,idle_spawn
44,1.396,36.970,27.0,19631,86624,0,19592,15260,0,0,43,30.00,16.50,18.00,33.5,idle_spawn
45,1.433,31.036,32.2,19634,86629,0,19595,15262,0,0,43,30.00,16.50,18.00,34.4,idle_spawn
46,1.464,31.498,31.7,19662,86767,0,19623,15288,0,0,43,30.00,16.50,18.00,35.1,idle_spawn
47,1.496,30.579,32.7,19682,86849,0,19643,15305,0,0,43,30.00,16.50,18.00,35.9,idle_spawn
48,1.526,37.805,26.5,19704,86963,0,19665,15325,0,0,43,30.00,16.50,18.00,36.6,idle_spawn
49,1.564,30.776,32.5,19723,87041,0,19684,15342,0,0,43,30.00,16.50,18.00,37.5,idle_spawn
50,1.595,29.844,33.5,19739,87106,0,19700,15355,0,0,43,30.00,16.50,18.00,38.3,idle_spawn
51,1.625,30.456,32.8,19760,87204,0,19721,15375,0,0,43,30.00,16.50,18.00,39.0,idle_spawn
52,1.655,30.257,33.1,19776,87273,0,19737,15389,0,0,43,30.00,16.50,18.00,39.7,idle_spawn
53,1.685,30.456,32.8,19797,87371,0,19758,15409,0,0,43,30.00,16.50,18.00,40.4,idle_spawn
54,1.716,30.705,32.6,19822,87492,0,19783,15433,0,0,43,30.00,16.50,18.00,41.2,idle_spawn
55,1.747,39.772,25.1,19844,87598,0,19805,15454,0,0,43,30.00,16.50,18.00,41.9,idle_spawn
56,1.786,32.474,30.8,19870,87727,0,19831,15479,0,0,43,30.00,16.50,18.00,42.9,idle_spawn
57,1.819,32.652,30.6,19897,87861,0,19858,15505,0,0,43,30.00,16.50,18.00,43.7,idle_spawn
58,1.851,31.001,32.3,19923,87999,0,19884,15530,0,0,43,30.00,16.50,18.00,44.4,idle_spawn
59,1.882,30.571,32.7,19944,88131,0,19905,15557,0,0,43,30.00,16.50,18.00,45.2,idle_spawn
60,1.913,30.642,32.6,19974,88286,0,19935,15586,0,0,43,30.00,16.50,18.00,45.9,idle_spawn
61,1.944,30.361,32.9,19998,88411,0,19959,15609,0,0,43,30.00,16.50,18.00,46.6,idle_spawn
62,1.974,36.548,27.4,20021,88529,0,19982,15632,0,0,43,30.00,16.50,18.00,47.4,idle_spawn
63,2.011,30.594,32.7,20061,88735,0,20022,15669,0,0,43,30.00,16.50,18.00,48.3,idle_spawn
64,2.041,30.408,32.9,20099,88928,0,20060,15707,0,0,43,30.00,16.50,18.00,49.0,idle_spawn
65,2.072,31.139,32.1,20118,89026,0,20079,15726,0,0,43,30.00,16.50,18.00,49.7,idle_spawn
66,2.103,32.727,30.6,20156,89222,0,20117,15764,0,0,43,30.00,16.50,18.00,50.5,idle_spawn
67,2.136,30.488,32.8,20181,89356,0,20142,15789,0,0,43,30.00,16.50,18.00,51.3,idle_spawn
68,2.166,30.733,32.5,20213,89518,0,20174,15820,0,0,43,30.00,16.50,18.00,52.0,idle_spawn
69,2.197,37.093,27.0,20236,89629,0,20197,15842,0,0,43,30.00,16.50,18.00,52.7,idle_spawn
70,2.234,31.950,31.3,20294,89919,0,20255,15900,0,0,43,30.00,16.50,18.00,53.6,idle_spawn
71,2.266,32.914,30.4,20331,90113,0,20292,15937,0,0,43,30.00,16.50,18.00,54.4,idle_spawn
72,2.299,28.624,34.9,20363,90264,0,20324,15969,0,0,43,30.00,16.50,18.00,55.2,idle_spawn
73,2.327,28.977,34.5,20400,90440,0,20361,16006,0,0,43,30.00,16.50,18.00,55.9,idle_spawn
74,2.356,29.540,33.9,20447,90642,0,20408,16041,0,0,43,30.00,16.50,18.00,56.6,idle_spawn
75,2.386,37.611,26.6,20496,90862,0,20457,16083,0,0,43,30.00,16.50,18.00,57.3,idle_spawn
76,2.424,40.670,24.6,20548,91110,0,20509,16135,0,0,43,30.00,16.50,18.00,58.2,idle_spawn
77,2.464,34.006,29.4,20605,91410,0,20566,16192,0,0,43,30.00,16.50,18.00,59.1,idle_spawn
78,2.498,30.221,33.1,20686,91819,0,20647,16271,0,0,43,30.00,16.50,18.00,60.0,idle_spawn
79,2.528,37.961,26.3,20711,91944,0,20672,16296,0,0,43,30.00,16.50,18.00,60.7,idle_spawn
80,2.566,41.068,24.3,20766,92226,0,20727,16352,0,0,43,30.00,16.50,18.00,61.6,idle_spawn
81,2.607,30.163,33.2,20830,92540,0,20791,16416,0,0,43,30.00,16.50,18.00,62.6,idle_spawn
82,2.638,35.393,28.3,20889,92835,0,20850,16475,0,0,43,30.00,16.50,18.00,63.3,idle_spawn
83,2.673,29.769,33.6,20945,93124,0,20906,16531,0,0,43,30.00,16.50,18.00,64.2,idle_spawn
84,2.703,29.261,34.2,20993,93376,0,20954,16579,0,0,43,30.00,16.50,18.00,64.9,idle_spawn
85,2.732,31.383,31.9,21037,93596,0,20998,16623,0,0,43,30.00,16.50,18.00,65.6,idle_spawn
86,2.763,30.618,32.7,21137,94105,0,21098,16723,0,0,43,30.00,16.50,18.00,66.3,idle_spawn
87,2.794,29.569,33.8,21144,94136,0,21105,16729,0,0,43,30.00,16.50,18.00,67.1,idle_spawn
88,2.824,31.618,31.6,21192,94379,0,21153,16777,0,0,43,30.00,16.50,18.00,67.8,idle_spawn
89,2.855,35.518,28.2,21248,94671,0,21209,16833,0,0,43,30.00,16.50,18.00,68.5,idle_spawn
90,2.891,29.579,33.8,21311,94995,0,21272,16896,0,0,43,30.00,16.50,18.00,69.4,idle_spawn
91,2.920,29.946,33.4,21365,95262,0,21326,16950,0,0,43,30.00,16.50,18.00,70.1,idle_spawn
92,2.950,30.560,32.7,21416,95516,0,21377,17003,0,0,43,30.00,16.50,18.00,70.8,idle_spawn
93,2.981,31.734,31.5,21486,95870,0,21447,17074,0,0,43,30.00,16.50,18.00,71.5,idle_spawn
94,3.013,35.604,28.1,21549,96191,0,21510,17137,0,0,43,30.00,16.50,18.00,72.3,idle_spawn
95,3.048,37.418,26.7,21624,96581,0,21585,17218,0,0,43,30.00,16.50,18.00,73.2,idle_spawn
96,3.086,36.547,27.4,21714,97035,0,21675,17309,0,0,43,30.00,16.50,18.00,74.1,idle_spawn
97,3.122,39.839,25.1,21805,97469,0,21766,17394,0,0,43,30.00,16.50,18.00,74.9,idle_spawn
98,3.162,38.365,26.1,21908,97960,0,21869,17494,0,0,43,30.00,16.50,18.00,75.9,idle_spawn
99,3.201,30.467,32.8,21987,98361,0,21948,17573,0,0,43,30.00,16.50,18.00,76.8,idle_spawn
100,3.231,31.331,31.9,22067,98773,0,22028,17653,0,0,43,30.00,16.50,18.00,77.5,idle_spawn
101,3.262,31.478,31.8,22130,99095,0,22091,17717,0,0,43,30.00,16.50,18.00,78.3,idle_spawn
102,3.294,36.804,27.2,22198,99441,0,22159,17788,0,0,43,30.00,16.50,18.00,79.1,idle_spawn
103,3.331,30.600,32.7,22289,99914,0,22250,17879,0,0,43,30.00,16.50,18.00,79.9,idle_spawn
104,3.361,32.129,31.1,22359,100271,0,22320,17950,0,0,43,30.00,16.50,18.00,80.7,idle_spawn
105,3.393,31.127,32.1,22430,100633,0,22391,18022,0,0,43,30.00,16.50,18.00,81.4,idle_spawn
106,3.425,38.190,26.2,22495,100972,0,22456,18089,0,0,43,30.00,16.50,18.00,82.2,idle_spawn
107,3.463,42.339,23.6,22565,101355,0,22526,18168,0,0,43,30.00,16.50,18.00,83.1,idle_spawn
108,3.505,48.054,20.8,22650,101792,0,22611,18256,0,0,43,30.00,16.50,18.00,84.1,idle_spawn
109,3.553,37.011,27.0,22744,102271,0,22705,18353,0,0,43,30.00,16.50,18.00,85.3,idle_spawn
110,3.590,32.058,31.2,22798,102549,0,22759,18409,0,0,43,30.00,16.50,18.00,86.2,idle_spawn
111,3.622,32.104,31.1,22852,102830,0,22813,18465,0,0,43,30.00,16.50,18.00,86.9,idle_spawn
112,3.654,32.216,31.0,22885,102995,0,22846,18501,0,0,43,30.00,16.50,18.00,87.7,idle_spawn
113,3.687,35.373,28.3,22928,103219,0,22889,18544,0,0,43,30.00,16.50,18.00,88.5,idle_spawn
114,3.722,45.695,21.9,22967,103418,0,22928,18584,0,0,43,30.00,16.50,18.00,89.3,idle_spawn
115,3.768,42.916,23.3,22985,103512,0,22946,18603,0,0,43,30.00,16.50,18.00,90.4,idle_spawn
116,3.811,42.868,23.3,23034,103785,0,22995,18656,0,0,43,30.00,16.50,18.00,91.5,idle_spawn
117,3.853,34.754,28.8,23036,103814,0,22997,18668,0,0,43,30.00,16.50,18.00,92.5,idle_spawn
118,3.888,31.538,31.7,23030,103782,0,22991,18666,0,0,43,30.00,16.50,18.00,93.3,idle_spawn
119,3.920,31.370,31.9,23028,103766,0,22989,18667,0,0,43,30.00,16.50,18.00,94.1,idle_spawn
120,3.951,37.239,26.9,23020,103729,0,22981,18665,0,0,43,30.00,16.50,18.00,94.8,idle_spawn
121,3.988,31.135,32.1,22996,103618,0,22957,18653,0,0,43,30.00,16.50,18.00,95.7,idle_spawn
122,4.020,32.278,31.0,22925,103279,0,22886,18595,0,0,43,30.00,16.50,18.00,96.5,idle_spawn
123,4.052,32.081,31.2,22899,103157,0,22860,18581,0,0,43,30.00,16.50,18.00,97.2,idle_spawn
124,4.084,32.393,30.9,22862,102974,0,22823,18555,0,0,43,30.00,16.50,18.00,98.0,idle_spawn
125,4.116,32.572,30.7,22818,102756,0,22779,18522,0,0,43,30.00,16.50,18.00,98.8,idle_spawn
126,4.149,31.525,31.7,22768,102517,0,22729,18483,0,0,43,30.00,16.50,18.00,99.6,idle_spawn
127,4.180,37.257,26.8,22735,102355,0,22696,18459,0,0,43,30.00,16.50,18.00,100.3,idle_spawn
128,4.218,32.109,31.1,22688,102125,0,22649,18420,0,0,43,30.00,16.50,18.00,101.2,idle_spawn
129,4.250,31.975,31.3,22642,101914,0,22603,18384,0,0,43,30.00,16.50,18.00,102.0,idle_spawn
130,4.282,31.352,31.9,22597,101720,0,22558,18358,0,0,43,30.00,16.50,18.00,102.8,idle_spawn
131,4.313,33.887,29.5,22556,101521,0,22517,18329,0,0,43,30.00,16.50,18.00,103.5,idle_spawn
132,4.347,33.730,29.6,22505,101271,0,22466,18292,0,0,43,30.00,16.50,18.00,104.3,idle_spawn
133,4.381,39.470,25.3,22466,101074,0,22427,18263,0,0,43,30.00,16.50,18.00,105.1,idle_spawn
134,4.420,38.558,25.9,22425,100887,0,22386,18237,0,0,43,30.00,16.50,18.00,106.1,idle_spawn
135,4.459,50.651,19.7,22415,100857,0,22376,18238,0,0,43,30.00,16.50,18.00,107.0,idle_spawn
136,4.509,39.672,25.2,22396,100769,0,22357,18232,0,0,43,30.00,16.50,18.00,108.2,idle_spawn
137,4.549,42.993,23.3,22400,100794,0,22361,18241,0,0,43,30.00,16.50,18.00,109.2,idle_spawn
138,4.592,39.210,25.5,22408,100838,0,22369,18256,0,0,43,30.00,16.50,18.00,110.2,idle_spawn
139,4.631,44.824,22.3,22417,100873,0,22378,18270,0,0,43,30.00,16.50,18.00,111.2,idle_spawn
140,4.676,44.767,22.3,22456,101070,0,22417,18317,0,0,43,30.00,16.50,18.00,112.2,idle_spawn
141,4.721,44.536,22.5,22475,101160,0,22436,18334,0,0,43,30.00,16.50,18.00,113.3,idle_spawn
142,4.766,44.880,22.3,22563,101622,0,22524,18433,0,0,43,30.00,16.50,18.00,114.4,idle_spawn
143,4.810,51.210,19.5,22662,102129,0,22623,18539,0,0,43,30.00,16.50,18.00,115.5,idle_spawn
144,4.862,44.530,22.5,22770,102677,0,22731,18653,0,0,43,30.00,16.50,18.00,116.7,idle_spawn
145,4.906,44.401,22.5,22878,103230,0,22839,18757,0,0,43,30.00,16.50,18.00,117.7,idle_spawn
146,4.951,40.549,24.7,22974,103723,0,22935,18855,0,0,43,30.00,16.50,18.00,118.8,idle_spawn
147,4.991,41.459,24.1,23064,104167,0,23025,18934,0,0,43,30.00,16.50,18.00,119.8,idle_spawn
148,5.033,38.195,26.2,23131,104499,0,23092,19004,0,0,43,30.00,16.50,18.00,120.8,idle_spawn
149,5.071,32.867,30.4,23189,104791,0,23150,19064,0,0,43,30.00,16.50,18.00,121.7,idle_spawn
150,5.104,34.411,29.1,23224,104970,0,23185,19103,0,0,43,30.00,16.50,18.00,122.5,idle_spawn
151,5.138,34.551,28.9,23254,105123,0,23215,19136,0,0,43,30.00,16.50,18.00,123.3,idle_spawn
152,5.173,34.528,29.0,23271,105205,0,23232,19151,0,0,43,30.00,16.50,18.00,124.1,idle_spawn
153,5.207,34.817,28.7,23277,105234,0,23238,19158,0,0,43,30.00,16.50,18.00,125.0,idle_spawn
154,5.242,44.933,22.3,23297,105331,0,23258,19176,0,0,43,30.00,16.50,18.00,125.8,idle_spawn
155,5.287,41.358,24.2,23298,105334,0,23259,19177,0,0,43,30.00,16.50,18.00,126.9,idle_spawn
156,5.328,36.731,27.2,23314,105423,0,23275,19202,0,0,43,30.00,16.50,18.00,127.9,idle_spawn
157,5.365,32.113,31.1,23325,105486,0,23286,19218,0,0,43,30.00,16.50,18.00,128.8,idle_spawn
158,5.397,32.134,31.1,23331,105511,0,23292,19225,0,0,43,30.00,16.50,18.00,129.5,idle_spawn
159,5.429,32.598,30.7,23356,105615,0,23317,19244,0,0,43,30.00,16.50,18.00,130.3,idle_spawn
160,5.462,42.047,23.8,23362,105642,0,23323,19250,0,0,43,30.00,16.50,18.00,131.1,idle_spawn
161,5.504,35.067,28.5,23403,105851,0,23364,19290,0,0,43,30.00,16.50,18.00,132.1,idle_spawn
162,5.539,33.232,30.1,23423,105952,0,23384,19308,0,0,43,30.00,16.50,18.00,132.9,idle_spawn
163,5.572,33.003,30.3,23463,106156,0,23424,19346,0,0,43,30.00,16.50,18.00,133.7,idle_spawn
164,5.605,33.141,30.2,23511,106404,0,23472,19393,0,0,43,30.00,16.50,18.00,134.5,idle_spawn
165,5.638,33.141,30.2,23592,106811,0,23553,19473,0,0,43,30.00,16.50,18.00,135.3,idle_spawn
166,5.672,39.371,25.4,23725,107487,0,23686,19605,0,0,43,30.00,16.50,18.00,136.1,idle_spawn
167,5.711,32.933,30.4,23839,108046,0,23800,19715,0,0,43,30.00,16.50,18.00,137.1,idle_spawn
168,5.744,35.858,27.9,23951,108596,0,23912,19824,0,0,43,30.00,16.50,18.00,137.9,idle_spawn
169,5.780,35.161,28.4,24060,109133,0,24021,19931,0,0,43,30.00,16.50,18.00,138.7,idle_spawn
170,5.815,37.942,26.4,24160,109623,0,24121,20028,0,0,43,30.00,16.50,18.00,139.6,idle_spawn
171,5.853,37.080,27.0,24270,110165,0,24231,20136,0,0,43,30.00,16.50,18.00,140.5,idle_spawn
172,5.890,40.864,24.5,24371,110662,0,24332,20235,0,0,43,30.00,16.50,18.00,141.4,idle_spawn
173,5.931,35.166,28.4,24500,111302,0,24461,20362,0,0,43,30.00,16.50,18.00,142.3,idle_spawn
174,5.966,34.260,29.2,24599,111801,0,24560,20461,0,0,43,30.00,16.50,18.00,143.2,idle_spawn
175,6.000,34.448,29.0,24674,112160,0,24635,20535,0,0,43,30.00,16.50,18.00,144.0,spin_360
176,6.035,36.472,27.4,24754,112549,0,24715,20611,0,0,43,30.00,16.50,18.00,144.8,spin_360
177,6.071,36.878,27.1,24859,113067,0,24820,20715,0,0,43,30.00,16.50,18.00,145.7,spin_360
178,6.108,44.771,22.3,25000,113772,0,24961,20856,0,0,43,30.00,16.50,18.00,146.6,spin_360
179,6.153,38.282,26.1,25188,114697,0,25149,21039,0,0,43,30.00,16.50,18.00,147.7,spin_360
180,6.191,38.745,25.8,25316,115343,0,25277,21170,0,0,43,30.00,16.50,18.00,148.6,spin_360
181,6.230,41.369,24.2,25447,115985,0,25408,21297,0,0,43,30.00,16.50,18.00,149.5,spin_360
182,6.271,38.916,25.7,25601,116742,0,25562,21439,0,0,43,30.00,16.50,18.00,150.5,spin_360
183,6.310,45.596,21.9,25717,117337,0,25678,21552,0,0,43,30.00,16.50,18.00,151.4,spin_360
184,6.356,42.016,23.8,25869,118102,0,25830,21698,0,0,43,30.00,16.50,18.00,152.5,spin_360
185,6.398,40.216,24.9,26013,118826,0,25974,21832,0,0,43,30.00,16.50,18.00,153.6,spin_360
186,6.438,41.758,23.9,26157,119574,0,26118,21974,0,0,43,30.00,16.50,18.00,154.5,spin_360
187,6.480,42.462,23.6,26322,120408,0,26283,22134,0,0,43,30.00,16.50,18.00,155.5,spin_360
188,6.522,54.494,18.4,26453,121058,0,26414,22263,0,0,43,30.00,16.50,18.00,156.5,spin_360
189,6.577,43.063,23.2,26634,121966,0,26595,22441,0,0,43,30.00,16.50,18.00,157.8,spin_360
190,6.620,40.726,24.6,26756,122549,0,26717,22552,0,0,43,30.00,16.50,18.00,158.9,spin_360
191,6.661,40.558,24.7,26843,122982,0,26804,22637,0,0,43,30.00,16.50,18.00,159.9,spin_360
192,6.701,40.603,24.6,26936,123439,0,26897,22728,0,0,43,30.00,16.50,18.00,160.8,spin_360
193,6.742,49.565,20.2,27023,123875,0,26984,22813,0,0,43,30.00,16.50,18.00,161.8,spin_360
194,6.791,50.727,19.7,27128,124392,0,27089,22914,0,0,43,30.00,16.50,18.00,163.0,spin_360
195,6.842,42.454,23.6,27245,124983,0,27206,23034,0,0,43,30.00,16.50,18.00,164.2,spin_360
196,6.885,48.087,20.8,27329,125434,0,27290,23126,0,0,43,30.00,16.50,18.00,165.2,spin_360
197,6.933,41.440,24.1,27454,126046,0,27415,23250,0,0,43,30.00,16.50,18.00,166.4,spin_360
198,6.974,57.901,17.3,27552,126530,0,27513,23348,0,0,43,30.00,16.50,18.00,167.4,spin_360
199,7.032,44.738,22.4,27702,127247,0,27663,23492,0,0,43,30.00,16.50,18.00,168.8,spin_360
200,7.077,54.771,18.3,27800,127728,0,27761,23590,0,0,43,30.00,16.50,18.00,169.8,spin_360
201,7.132,43.713,22.9,27889,128191,0,27850,23685,0,0,43,30.00,16.50,18.00,171.2,spin_360
202,7.175,46.980,21.3,27953,128511,0,27914,23749,0,0,43,30.00,16.50,18.00,172.2,spin_360
203,7.222,43.588,22.9,27978,128642,0,27939,23774,0,0,43,30.00,16.50,18.00,173.3,spin_360
204,7.266,41.601,24.0,28071,129116,0,28032,23867,0,0,43,30.00,16.50,18.00,174.4,spin_360
205,7.308,41.679,24.0,28136,129444,0,28097,23932,0,0,43,30.00,16.50,18.00,175.4,spin_360
206,7.349,43.324,23.1,28184,129678,0,28145,23980,0,0,43,30.00,16.50,18.00,176.4,spin_360
207,7.393,48.751,20.5,28238,129951,0,28199,24034,0,0,43,30.00,16.50,18.00,177.4,spin_360
208,7.441,42.762,23.4,28296,130273,0,28257,24091,0,0,43,30.00,16.50,18.00,178.6,spin_360
209,7.484,42.498,23.5,28347,130537,0,28308,24136,0,0,43,30.00,16.50,18.00,179.6,spin_360
210,7.527,46.726,21.4,28380,130705,0,28341,24160,0,0,43,30.00,16.50,18.00,180.6,spin_360
211,7.573,46.358,21.6,28418,130893,0,28379,24190,0,0,43,30.00,16.50,18.00,181.8,spin_360
212,7.620,48.302,20.7,28447,131016,0,28408,24208,0,0,43,30.00,16.50,18.00,182.9,spin_360
213,7.668,43.706,22.9,28465,131091,0,28426,24214,0,0,43,30.00,16.50,18.00,184.0,spin_360
214,7.712,41.867,23.9,28470,131113,0,28431,24213,0,0,43,30.00,16.50,18.00,185.1,spin_360
215,7.754,43.155,23.2,28513,131337,0,28474,24253,0,0,43,30.00,16.50,18.00,186.1,spin_360
216,7.797,43.492,23.0,28493,131219,0,28454,24227,0,0,43,30.00,16.50,18.00,187.1,spin_360
217,7.840,49.446,20.2,28510,131266,0,28471,24230,0,0,43,30.00,16.50,18.00,188.2,spin_360
218,7.890,45.708,21.9,28502,131223,0,28463,24216,0,0,43,30.00,16.50,18.00,189.4,spin_360
219,7.935,42.475,23.5,28525,131323,0,28486,24218,0,0,43,30.00,16.50,18.00,190.5,spin_360
220,7.978,42.620,23.5,28552,131443,0,28513,24215,0,0,43,30.00,16.50,18.00,191.5,spin_360
221,8.021,45.993,21.7,28590,131599,0,28551,24210,0,0,43,30.00,16.50,18.00,192.5,spin_360
222,8.067,48.906,20.4,28624,131732,0,28585,24189,0,0,43,30.00,16.50,18.00,193.6,spin_360
223,8.115,44.216,22.6,28655,131827,0,28616,24175,0,0,43,30.00,16.50,18.00,194.8,spin_360
224,8.160,43.116,23.2,28688,131953,0,28649,24159,0,0,43,30.00,16.50,18.00,195.8,spin_360
225,8.203,43.000,23.3,28736,132119,0,28697,24148,0,0,43,30.00,16.50,18.00,196.9,spin_360
226,8.246,45.031,22.2,28757,132160,0,28718,24119,0,0,43,30.00,16.50,18.00,197.9,spin_360
227,8.291,49.167,20.3,28798,132302,0,28759,24103,0,0,43,30.00,16.50,18.00,199.0,spin_360
228,8.340,51.085,19.6,28845,132487,0,28806,24100,0,0,43,30.00,16.50,18.00,200.2,spin_360
229,8.391,50.877,19.7,28865,132572,0,28826,24098,0,0,43,30.00,16.50,18.00,201.4,spin_360
230,8.442,43.510,23.0,28904,132737,0,28865,24113,0,0,43,30.00,16.50,18.00,202.6,spin_360
231,8.486,43.834,22.8,28938,132890,0,28899,24130,0,0,43,30.00,16.50,18.00,203.7,spin_360
232,8.529,49.945,20.0,29004,133197,0,28965,24165,0,0,43,30.00,16.50,18.00,204.7,spin_360
233,8.579,46.248,21.6,29058,133463,0,29019,24194,0,0,43,30.00,16.50,18.00,205.9,spin_360
234,8.626,43.933,22.8,29125,133799,0,29086,24244,0,0,43,30.00,16.50,18.00,207.0,spin_360
235,8.670,43.050,23.2,29193,134128,0,29154,24290,0,0,43,30.00,16.50,18.00,208.1,spin_360
236,8.713,46.436,21.5,29252,134437,0,29213,24330,0,0,43,30.00,16.50,18.00,209.1,spin_360
237,8.759,50.226,19.9,29335,134863,0,29296,24394,0,0,43,30.00,16.50,18.00,210.2,spin_360
238,8.809,47.632,21.0,29423,135302,0,29384,24456,0,0,43,30.00,16.50,18.00,211.4,spin_360
239,8.857,45.101,22.2,29500,135675,0,29461,24500,0,0,43,30.00,16.50,18.00,212.6,spin_360
240,8.902,52.144,19.2,29565,135971,0,29526,24539,0,0,43,30.00,16.50,18.00,213.6,spin_360
241,8.954,56.929,17.6,29655,136394,0,29616,24586,0,0,43,30.00,16.50,18.00,214.9,spin_360
242,9.011,56.567,17.7,29726,136731,0,29687,24624,0,0,43,30.00,16.50,18.00,216.3,spin_360
243,9.068,45.554,22.0,29799,137073,0,29760,24655,0,0,43,30.00,16.50,18.00,217.6,spin_360
244,9.113,45.050,22.2,29869,137416,0,29830,24697,0,0,43,30.00,16.50,18.00,218.7,spin_360
245,9.158,45.159,22.1,29912,137598,0,29873,24704,0,0,43,30.00,16.50,18.00,219.8,spin_360
