frame,t,ms,fps,draws,uniforms,lookups,vao,tex,dcTerrain,dcObjects,dcHUD,camx,camy,camz,yaw,phase
240,7.065,30.813,32.5,17684,76614,0,17645,13488,17266,307,43,30.00,16.50,18.00,169.6,spin_360
241,7.096,28.264,35.4,17699,76680,0,17660,13499,17277,311,43,30.00,16.50,18.00,170.3,spin_360
242,7.124,33.992,29.4,17709,76727,0,17670,13509,17287,311,43,30.00,16.50,18.00,171.0,spin_360
243,7.158,28.876,34.6,17716,76756,0,17677,13516,17294,311,43,30.00,16.50,18.00,171.8,spin_360
244,7.187,27.990,35.7,17703,76694,0,17664,13507,17285,307,43,30.00,16.50,18.00,172.5,spin_360
245,7.215,28.152,35.5,17697,76664,0,17658,13501,17279,307,43,30.00,16.50,18.00,173.2,spin_360
246,7.243,28.710,34.8,17721,76775,0,17682,13525,17303,307,43,30.00,16.50,18.00,173.8,spin_360
247,7.272,28.523,35.1,17701,76678,0,17662,13505,17283,307,43,30.00,16.50,18.00,174.5,spin_360
248,7.301,29.085,34.4,17711,76725,0,17672,13515,17293,307,43,30.00,16.50,18.00,175.2,spin_360
249,7.330,34.621,28.9,17708,76713,0,17669,13512,17290,307,43,30.00,16.50,18.00,175.9,spin_360
250,7.364,28.525,35.1,17715,76742,0,17676,13519,17297,307,43,30.00,16.50,18.00,176.7,spin_360
251,7.393,28.492,35.1,17712,76724,0,17673,13516,17294,307,43,30.00,16.50,18.00,177.4,spin_360
252,7.421,28.769,34.8,17714,76731,0,17675,13518,17296,307,43,30.00,16.50,18.00,178.1,spin_360
253,7.450,28.483,35.1,17714,76737,0,17675,13518,17296,307,43,30.00,16.50,18.00,178.8,spin_360
254,7.479,28.367,35.3,17719,76753,0,17680,13519,17297,311,43,30.00,16.50,18.00,179.5,spin_360
255,7.507,29.384,34.0,17722,76786,0,17683,13526,17304,307,43,30.00,16.50,18.00,180.2,spin_360
256,7.536,37.926,26.4,17717,76764,0,17678,13521,17299,307,43,30.00,16.50,18.00,180.9,spin_360
257,7.574,29.128,34.3,17717,76761,0,17678,13521,17299,307,43,30.00,16.50,18.00,181.8,spin_360
258,7.603,30.584,32.7,17715,76736,0,17676,13519,17297,307,43,30.00,16.50,18.00,182.5,spin_360
259,7.634,29.405,34.0,17717,76740,0,17678,13521,17299,307,43,30.00,16.50,18.00,183.2,spin_360
260,7.664,28.752,34.8,17706,76682,0,17667,13510,17288,307,43,30.00,16.50,18.00,183.9,spin_360
261,7.692,29.383,34.0,17711,76704,0,17672,13515,17293,307,43,30.00,16.50,18.00,184.6,spin_360
262,7.722,28.403,35.2,17707,76684,0,17668,13511,17289,307,43,30.00,16.50,18.00,185.3,spin_360
263,7.750,34.720,28.8,17741,76860,0,17702,13545,17323,307,43,30.00,16.50,18.00,186.0,spin_360
264,7.785,28.032,35.7,17700,76643,0,17661,13504,17282,307,43,30.00,16.50,18.00,186.8,spin_360
265,7.813,28.540,35.0,17704,76660,0,17665,13508,17286,307,43,30.00,16.50,18.00,187.5,spin_360
266,7.841,37.746,26.5,17714,76701,0,17675,13518,17296,307,43,30.00,16.50,18.00,188.2,spin_360
267,7.879,28.822,34.7,17707,76663,0,17668,13511,17289,307,43,30.00,16.50,18.00,189.1,spin_360
268,7.908,31.104,32.2,17710,76681,0,17671,13514,17292,307,43,30.00,16.50,18.00,189.8,spin_360
269,7.939,31.716,31.5,17705,76644,0,17666,13505,17283,311,43,30.00,16.50,18.00,190.5,spin_360
270,7.971,34.900,28.7,17710,76675,0,17671,13510,17288,311,43,30.00,16.50,18.00,191.3,spin_360
271,8.006,33.859,29.5,17714,76698,0,17675,13514,17292,311,43,30.00,16.50,18.00,192.1,spin_360
272,8.040,37.094,27.0,17712,76695,0,17673,13510,17290,311,43,30.00,16.50,18.00,193.0,spin_360
273,8.077,28.714,34.8,17721,76744,0,17682,13517,17299,311,43,30.00,16.50,18.00,193.8,spin_360
274,8.105,28.777,34.7,17717,76716,0,17678,13511,17295,311,43,30.00,16.50,18.00,194.5,spin_360
275,8.134,28.698,34.8,17724,76750,0,17685,13517,17302,311,43,30.00,16.50,18.00,195.2,spin_360
276,8.163,30.484,32.8,17720,76735,0,17681,13513,17302,307,43,30.00,16.50,18.00,195.9,spin_360
277,8.193,34.952,28.6,17727,76769,0,17688,13519,17309,307,43,30.00,16.50,18.00,196.6,spin_360
278,8.228,28.943,34.6,17732,76781,0,17693,13517,17314,307,43,30.00,16.50,18.00,197.5,spin_360
279,8.257,30.430,32.9,17736,76805,0,17697,13519,17322,303,43,30.00,16.50,18.00,198.2,spin_360
280,8.288,31.113,32.1,17745,76836,0,17706,13519,17327,307,43,30.00,16.50,18.00,198.9,spin_360
281,8.319,28.837,34.7,17758,76890,0,17719,13524,17340,307,43,30.00,16.50,18.00,199.7,spin_360
282,8.348,28.560,35.0,17769,76952,0,17730,13533,17351,307,43,30.00,16.50,18.00,200.3,spin_360
283,8.376,34.012,29.4,17780,77004,0,17741,13538,17362,307,43,30.00,16.50,18.00,201.0,spin_360
284,8.410,34.765,28.8,17786,77038,0,17747,13539,17368,307,43,30.00,16.50,18.00,201.8,spin_360
285,8.445,28.462,35.1,17808,77142,0,17769,13554,17390,307,43,30.00,16.50,18.00,202.7,spin_360
286,8.474,28.524,35.1,17842,77311,0,17803,13585,17424,307,43,30.00,16.50,18.00,203.4,spin_360
287,8.502,30.638,32.6,17862,77411,0,17823,13601,17444,307,43,30.00,16.50,18.00,204.1,spin_360
288,8.533,29.371,34.0,17882,77511,0,17843,13613,17464,307,43,30.00,16.50,18.00,204.8,spin_360
289,8.562,27.584,36.3,17917,77685,0,17878,13641,17499,307,43,30.00,16.50,18.00,205.5,spin_360
290,8.590,31.821,31.4,17930,77759,0,17891,13651,17512,307,43,30.00,16.50,18.00,206.2,spin_360
291,8.622,41.026,24.4,17967,77945,0,17928,13682,17545,311,43,30.00,16.50,18.00,206.9,spin_360
292,8.663,35.169,28.4,18008,78170,0,17969,13717,17586,311,43,30.00,16.50,18.00,207.9,spin_360
293,8.698,35.281,28.3,18035,78312,0,17996,13739,17613,311,43,30.00,16.50,18.00,208.7,spin_360
294,8.733,32.485,30.8,18084,78557,0,18045,13778,17658,315,43,30.00,16.50,18.00,209.6,spin_360
295,8.766,27.966,35.8,18116,78744,0,18077,13810,17690,315,43,30.00,16.50,18.00,210.4,spin_360
296,8.794,29.741,33.6,18130,78817,0,18091,13817,17704,315,43,30.00,16.50,18.00,211.0,spin_360
297,8.823,36.977,27.0,18176,79053,0,18137,13860,17750,315,43,30.00,16.50,18.00,211.8,spin_360
298,8.860,30.062,33.3,18199,79175,0,18160,13872,17773,315,43,30.00,16.50,18.00,212.6,spin_360
299,8.890,29.941,33.4,18222,79291,0,18183,13887,17796,315,43,30.00,16.50,18.00,213.4,spin_360
300,8.920,31.086,32.2,18261,79486,0,18222,13914,17835,315,43,30.00,16.50,18.00,214.1,spin_360
301,8.951,30.221,33.1,18289,79617,0,18250,13931,17863,315,43,30.00,16.50,18.00,214.8,spin_360
302,8.982,38.473,26.0,18321,79768,0,18282,13954,17895,315,43,30.00,16.50,18.00,215.6,spin_360
303,9.020,37.546,26.6,18334,79835,0,18295,13960,17908,315,43,30.00,16.50,18.00,216.5,spin_360
304,9.058,36.517,27.4,18375,80043,0,18336,13987,17949,315,43,30.00,16.50,18.00,217.4,spin_360
305,9.094,29.759,33.6,18416,80262,0,18377,14024,17990,315,43,30.00,16.50,18.00,218.3,spin_360
306,9.124,29.497,33.9,18444,80401,0,18405,14045,18018,315,43,30.00,16.50,18.00,219.0,spin_360
307,9.154,36.545,27.4,18475,80545,0,18436,14065,18049,315,43,30.00,16.50,18.00,219.7,spin_360
308,9.190,34.375,29.1,18506,80676,0,18467,14081,18080,315,43,30.00,16.50,18.00,220.6,spin_360
309,9.224,35.596,28.1,18543,80828,0,18504,14088,18117,315,43,30.00,16.50,18.00,221.4,spin_360
310,9.260,46.354,21.6,18583,81006,0,18544,14100,18157,315,43,30.00,16.50,18.00,222.2,spin_360
311,9.306,38.767,25.8,18583,81004,0,18544,14087,18161,311,43,30.00,16.50,18.00,223.4,spin_360
312,9.345,38.541,25.9,18579,80966,0,18540,14063,18157,311,43,30.00,16.50,18.00,224.3,spin_360
313,9.384,30.778,32.5,18556,80832,0,18517,14024,18134,311,43,30.00,16.50,18.00,225.2,spin_360
314,9.415,34.429,29.0,18531,80706,0,18492,13983,18109,311,43,30.00,16.50,18.00,225.9,spin_360
315,9.449,30.272,33.0,18477,80440,0,18438,13919,18055,311,43,30.00,16.50,18.00,226.8,spin_360
316,9.479,37.059,27.0,18413,80146,0,18374,13848,17991,311,43,30.00,16.50,18.00,227.5,spin_360
317,9.516,32.489,30.8,18330,79748,0,18291,13761,17908,311,43,30.00,16.50,18.00,228.4,spin_360
318,9.549,31.270,32.0,18264,79434,0,18225,13691,17842,311,43,30.00,16.50,18.00,229.2,spin_360
319,9.580,30.320,33.0,18236,79321,0,18197,13661,17814,311,43,30.00,16.50,18.00,229.9,spin_360
320,9.610,31.855,31.4,18258,79451,0,18219,13678,17836,311,43,30.00,16.50,18.00,230.6,spin_360
321,9.642,30.023,33.3,18300,79672,0,18261,13707,17878,311,43,30.00,16.50,18.00,231.4,spin_360
322,9.672,31.926,31.3,18337,79868,0,18298,13734,17915,311,43,30.00,16.50,18.00,232.1,spin_360
323,9.704,40.324,24.8,18378,80116,0,18339,13758,17956,311,43,30.00,16.50,18.00,232.9,spin_360
324,9.745,38.714,25.8,18408,80298,0,18369,13776,17990,307,43,30.00,16.50,18.00,233.9,spin_360
325,9.783,38.727,25.8,18479,80688,0,18440,13838,18065,303,43,30.00,16.50,18.00,234.8,spin_360
326,9.822,38.968,25.7,18530,80973,0,18491,13883,18116,303,43,30.00,16.50,18.00,235.7,spin_360
327,9.861,39.572,25.3,18563,81163,0,18524,13914,18149,303,43,30.00,16.50,18.00,236.7,spin_360
328,9.901,39.271,25.5,18596,81364,0,18557,13947,18182,303,43,30.00,16.50,18.00,237.6,spin_360
329,9.940,45.678,21.9,18632,81628,0,18593,13983,18218,303,43,30.00,16.50,18.00,238.6,spin_360
330,9.986,39.372,25.4,18679,81900,0,18640,14031,18265,303,43,30.00,16.50,18.00,239.7,spin_360
331,10.025,33.387,30.0,18710,82092,0,18671,14065,18296,303,43,30.00,16.50,18.00,240.6,spin_360
332,10.058,30.119,33.2,18742,82297,0,18703,14100,18331,300,43,30.00,16.50,18.00,241.4,spin_360
333,10.088,30.745,32.5,18780,82520,0,18741,14138,18369,300,43,30.00,16.50,18.00,242.1,spin_360
334,10.119,34.832,28.7,18800,82642,0,18761,14155,18385,304,43,30.00,16.50,18.00,242.9,spin_360
335,10.154,38.817,25.8,18826,82847,0,18787,14175,18404,304,43,30.00,16.50,18.00,243.7,spin_360
336,10.193,32.000,31.2,18842,82976,0,18803,14192,18420,304,43,30.00,16.50,18.00,244.6,spin_360
337,10.225,30.760,32.5,18813,82870,0,18774,14163,18391,304,43,30.00,16.50,18.00,245.4,spin_360
338,10.256,32.339,30.9,18824,82967,0,18785,14174,18402,304,43,30.00,16.50,18.00,246.1,spin_360
339,10.288,30.631,32.6,18775,82732,0,18736,14128,18353,304,43,30.00,16.50,18.00,246.9,spin_360
340,10.319,29.773,33.6,18767,82725,0,18728,14120,18345,304,43,30.00,16.50,18.00,247.6,spin_360
341,10.348,29.632,33.7,18763,82745,0,18724,14117,18341,304,43,30.00,16.50,18.00,248.4,spin_360
342,10.378,38.729,25.8,18754,82802,0,18715,14108,18332,304,43,30.00,16.50,18.00,249.1,spin_360
343,10.417,29.560,33.8,18749,82816,0,18710,14103,18327,304,43,30.00,16.50,18.00,250.0,spin_360
344,10.446,30.503,32.8,18738,82795,0,18699,14094,18316,304,43,30.00,16.50,18.00,250.7,spin_360
345,10.477,30.394,32.9,18729,82786,0,18690,14085,18307,304,43,30.00,16.50,18.00,251.4,spin_360
346,10.507,36.008,27.8,18733,82834,0,18694,14090,18311,304,43,30.00,16.50,18.00,252.2,spin_360
347,10.543,32.130,31.1,18735,82892,0,18696,14092,18313,304,43,30.00,16.50,18.00,253.0,spin_360
348,10.576,30.642,32.6,18720,82862,0,18681,14081,18302,300,43,30.00,16.50,18.00,253.8,spin_360
349,10.606,46.362,21.6,18711,82932,0,18672,14073,18293,300,43,30.00,16.50,18.00,254.5,spin_360
350,10.653,56.901,17.6,18696,82900,0,18657,14059,18274,304,43,30.00,16.50,18.00,255.7,spin_360
351,10.709,32.997,30.3,18666,82831,0,18627,14033,18248,300,43,30.00,16.50,18.00,257.0,spin_360
352,10.742,39.971,25.0,18634,82708,0,18595,14002,18216,300,43,30.00,16.50,18.00,257.8,spin_360
353,10.782,39.701,25.2,18607,82619,0,18568,13976,18189,300,43,30.00,16.50,18.00,258.8,spin_360
354,10.822,40.236,24.9,18585,82643,0,18546,13953,18167,300,43,30.00,16.50,18.00,259.7,spin_360
355,10.862,39.052,25.6,18557,82553,0,18518,13927,18139,300,43,30.00,16.50,18.00,260.7,spin_360
356,10.901,37.399,26.7,18523,82432,0,18484,13894,18105,300,43,30.00,16.50,18.00,261.6,spin_360
357,10.939,39.476,25.3,18483,82272,0,18444,13855,18065,300,43,30.00,16.50,18.00,262.5,spin_360
358,10.978,36.948,27.1,18462,82215,0,18423,13834,18044,300,43,30.00,16.50,18.00,263.5,spin_360
359,11.015,39.198,25.5,18425,82059,0,18386,13795,18003,304,43,30.00,16.50,18.00,264.4,spin_360
360,11.054,45.909,21.8,18373,81940,0,18334,13745,17951,304,43,30.00,16.50,18.00,265.3,spin_360
361,11.100,38.829,25.8,18320,81718,0,18281,13693,17898,304,43,30.00,16.50,18.00,266.4,spin_360
362,11.139,30.164,33.2,18275,81527,0,18236,13651,17853,304,43,30.00,16.50,18.00,267.3,spin_360
363,11.169,30.065,33.3,18238,81371,0,18199,13613,17816,304,43,30.00,16.50,18.00,268.1,spin_360
364,11.199,29.777,33.6,18211,81267,0,18172,13586,17789,304,43,30.00,16.50,18.00,268.8,spin_360
365,11.229,29.384,34.0,18159,81039,0,18120,13536,17737,304,43,30.00,16.50,18.00,269.5,spin_360
366,11.259,36.267,27.6,18136,81067,0,18097,13515,17714,304,43,30.00,16.50,18.00,270.2,spin_360
367,11.295,29.557,33.8,18157,81227,0,18118,13530,17735,304,43,30.00,16.50,18.00,271.1,spin_360
368,11.325,29.458,33.9,18138,81163,0,18099,13512,17716,304,43,30.00,16.50,18.00,271.8,spin_360
369,11.354,29.652,33.7,18131,81147,0,18092,13503,17709,304,43,30.00,16.50,18.00,272.5,spin_360
370,11.384,30.055,33.3,18117,81104,0,18078,13489,17695,304,43,30.00,16.50,18.00,273.2,spin_360
371,11.414,32.151,31.1,18099,81049,0,18060,13470,17677,304,43,30.00,16.50,18.00,273.9,spin_360
372,11.446,29.761,33.6,18073,80958,0,18034,13444,17651,304,43,30.00,16.50,18.00,274.7,spin_360
373,11.476,36.572,27.3,18046,80966,0,18007,13419,17624,304,43,30.00,16.50,18.00,275.4,spin_360
374,11.512,31.759,31.5,17989,80724,0,17950,13364,17571,300,43,30.00,16.50,18.00,276.3,spin_360
375,11.544,29.698,33.7,17954,80562,0,17915,13329,17536,300,43,30.00,16.50,18.00,277.1,spin_360
376,11.574,29.241,34.2,17932,80457,0,17893,13306,17514,300,43,30.00,16.50,18.00,277.8,spin_360
377,11.603,29.708,33.7,17907,80335,0,17868,13278,17489,300,43,30.00,16.50,18.00,278.5,spin_360
378,11.633,31.323,31.9,17879,80195,0,17840,13250,17461,300,43,30.00,16.50,18.00,279.2,spin_360
379,11.664,29.780,33.6,17851,80065,0,17812,13224,17437,296,43,30.00,16.50,18.00,279.9,spin_360
380,11.694,36.699,27.2,17835,80148,0,17796,13206,17421,296,43,30.00,16.50,18.00,280.7,spin_360
381,11.731,31.740,31.5,17811,80030,0,17772,13178,17397,296,43,30.00,16.50,18.00,281.5,spin_360
382,11.762,29.977,33.4,17796,79965,0,17757,13161,17382,296,43,30.00,16.50,18.00,282.3,spin_360
383,11.792,30.440,32.9,17787,79920,0,17748,13148,17369,300,43,30.00,16.50,18.00,283.0,spin_360
384,11.823,29.789,33.6,17754,79753,0,17715,13110,17336,300,43,30.00,16.50,18.00,283.7,spin_360
385,11.852,40.513,24.7,17736,79669,0,17697,13092,17318,300,43,30.00,16.50,18.00,284.5,spin_360
386,11.893,38.818,25.8,17690,79454,0,17651,13043,17272,300,43,30.00,16.50,18.00,285.4,spin_360
387,11.932,37.360,26.8,17669,79531,0,17630,13021,17251,300,43,30.00,16.50,18.00,286.4,spin_360
388,11.969,39.031,25.6,17641,79390,0,17602,12989,17223,300,43,30.00,16.50,18.00,287.3,spin_360
389,12.008,38.536,25.9,17622,79291,0,17583,12969,17204,300,43,30.00,16.50,18.00,288.2,spin_360
390,12.047,38.342,26.1,17590,79128,0,17551,12931,17172,300,43,30.00,16.50,18.00,289.1,spin_360
391,12.085,38.382,26.1,17576,79055,0,17537,12917,17158,300,43,30.00,16.50,18.00,290.0,spin_360
392,12.124,36.520,27.4,17549,78924,0,17510,12888,17131,300,43,30.00,16.50,18.00,291.0,spin_360
393,12.160,35.400,28.2,17531,78985,0,17492,12864,17109,304,43,30.00,16.50,18.00,291.8,spin_360
394,12.195,29.252,34.2,17505,78854,0,17466,12837,17083,304,43,30.00,16.50,18.00,292.7,spin_360
395,12.225,28.935,34.6,17490,78765,0,17451,12820,17068,304,43,30.00,16.50,18.00,293.4,spin_360
396,12.254,28.936,34.6,17460,78595,0,17421,12788,17038,304,43,30.00,16.50,18.00,294.1,spin_360
397,12.283,28.853,34.7,17451,78548,0,17412,12777,17029,304,43,30.00,16.50,18.00,294.8,spin_360
398,12.311,29.478,33.9,17422,78384,0,17383,12743,16996,308,43,30.00,16.50,18.00,295.5,spin_360
399,12.341,29.281,34.2,17414,78342,0,17375,12733,16988,308,43,30.00,16.50,18.00,296.2,spin_360
400,12.370,35.565,28.1,17389,78374,0,17350,12706,16963,308,43,30.00,16.50,18.00,296.9,spin_360
401,12.406,29.780,33.6,17369,78272,0,17330,12684,16943,308,43,30.00,16.50,18.00,297.7,spin_360
402,12.436,30.172,33.1,17346,78153,0,17307,12660,16920,308,43,30.00,16.50,18.00,298.5,spin_360
403,12.466,28.879,34.6,17325,78044,0,17286,12638,16899,308,43,30.00,16.50,18.00,299.2,spin_360
404,12.495,30.398,32.9,17313,77984,0,17274,12626,16887,308,43,30.00,16.50,18.00,299.9,spin_360
405,12.525,33.934,29.5,17281,77821,0,17242,12591,16855,308,43,30.00,16.50,18.00,300.6,spin_360
406,12.559,38.582,25.9,17262,77737,0,17223,12571,16836,308,43,30.00,16.50,18.00,301.4,spin_360
407,12.598,44.685,22.4,17223,77723,0,17184,12533,16797,308,43,30.00,16.50,18.00,302.3,spin_360
408,12.642,37.755,26.5,17189,77561,0,17150,12501,16763,308,43,30.00,16.50,18.00,303.4,spin_360
409,12.680,37.841,26.4,17157,77395,0,17118,12469,16731,308,43,30.00,16.50,18.00,304.3,spin_360
410,12.718,29.579,33.8,17125,77235,0,17086,12437,16699,308,43,30.00,16.50,18.00,305.2,spin_360
411,12.748,31.495,31.8,17085,77033,0,17046,12398,16659,308,43,30.00,16.50,18.00,305.9,spin_360
412,12.779,37.594,26.6,17099,77106,0,17060,12415,16673,308,43,30.00,16.50,18.00,306.7,spin_360
413,12.817,43.791,22.8,17044,77013,0,17005,12368,16618,308,43,30.00,16.50,18.00,307.6,spin_360
414,12.860,43.355,23.1,16995,76786,0,16956,12329,16573,304,43,30.00,16.50,18.00,308.7,spin_360
415,12.904,36.862,27.1,16958,76614,0,16919,12299,16536,304,43,30.00,16.50,18.00,309.7,spin_360
416,12.941,29.161,34.3,16920,76428,0,16881,12265,16498,304,43,30.00,16.50,18.00,310.6,spin_360
417,12.970,28.774,34.8,16894,76305,0,16855,12246,16472,304,43,30.00,16.50,18.00,311.3,spin_360
418,12.999,28.458,35.1,16880,76231,0,16841,12234,16458,304,43,30.00,16.50,18.00,312.0,spin_360
419,13.027,35.412,28.2,16854,76264,0,16815,12212,16432,304,43,30.00,16.50,18.00,312.7,spin_360
420,13.063,29.233,34.2,16838,76177,0,16799,12198,16416,304,43,30.00,16.50,18.00,313.5,spin_360
421,13.092,34.116,29.3,16814,76054,0,16775,12180,16392,304,43,30.00,16.50,18.00,314.2,spin_360
422,13.126,29.420,34.0,16795,75969,0,16756,12170,16377,300,43,30.00,16.50,18.00,315.0,spin_360
423,13.155,28.994,34.5,16764,75809,0,16725,12146,16346,300,43,30.00,16.50,18.00,315.7,spin_360
424,13.184,28.590,35.0,16749,75719,0,16710,12134,16327,304,43,30.00,16.50,18.00,316.4,spin_360
425,13.213,28.433,35.2,16738,75666,0,16699,12128,16316,304,43,30.00,16.50,18.00,317.1,spin_360
426,13.241,34.971,28.6,16723,75740,0,16684,12118,16301,304,43,30.00,16.50,18.00,317.8,spin_360
427,13.276,28.166,35.5,16712,75661,0,16673,12110,16290,304,43,30.00,16.50,18.00,318.6,spin_360
428,13.305,32.093,31.2,16695,75560,0,16656,12100,16273,304,43,30.00,16.50,18.00,319.3,spin_360
429,13.337,28.424,35.2,16673,75422,0,16634,12080,16251,304,43,30.00,16.50,18.00,320.1,spin_360
430,13.365,28.336,35.3,16660,75321,0,16621,12069,16234,308,43,30.00,16.50,18.00,320.8,spin_360
431,13.393,32.257,31.0,16645,75229,0,16606,12058,16219,308,43,30.00,16.50,18.00,321.4,spin_360
432,13.426,28.821,34.7,16607,75030,0,16568,12030,16181,308,43,30.00,16.50,18.00,322.2,spin_360
433,13.455,35.189,28.4,16576,74974,0,16537,12005,16150,308,43,30.00,16.50,18.00,322.9,spin_360
434,13.490,28.083,35.6,16528,74719,0,16489,11970,16106,304,43,30.00,16.50,18.00,323.8,spin_360
435,13.518,29.615,33.8,16500,74560,0,16461,11950,16078,304,43,30.00,16.50,18.00,324.4,spin_360
436,13.547,30.439,32.9,16476,74419,0,16437,11941,16054,304,43,30.00,16.50,18.00,325.1,spin_360
437,13.578,28.622,34.9,16462,74324,0,16423,11935,16040,304,43,30.00,16.50,18.00,325.9,spin_360
438,13.607,27.933,35.8,16438,74188,0,16399,11925,16016,304,43,30.00,16.50,18.00,326.6,spin_360
439,13.635,31.619,31.6,16424,74093,0,16385,11916,16002,304,43,30.00,16.50,18.00,327.2,spin_360
440,13.666,34.676,28.8,16393,74046,0,16354,11898,15975,300,43,30.00,16.50,18.00,328.0,spin_360
441,13.701,33.201,30.1,16357,73846,0,16318,11879,15943,296,43,30.00,16.50,18.00,328.8,spin_360
442,13.734,37.163,26.9,16338,73721,0,16299,11874,15924,296,43,30.00,16.50,18.00,329.6,spin_360
443,13.771,35.626,28.1,16319,73592,0,16280,11860,15905,296,43,30.00,16.50,18.00,330.5,spin_360
444,13.807,36.654,27.3,16279,73357,0,16240,11830,15865,296,43,30.00,16.50,18.00,331.4,spin_360
445,13.844,36.707,27.2,16263,73231,0,16224,11821,15845,300,43,30.00,16.50,18.00,332.2,spin_360
446,13.880,43.216,23.1,16238,73171,0,16199,11801,15820,300,43,30.00,16.50,18.00,333.1,spin_360
447,13.923,35.582,28.1,16209,72975,0,16170,11775,15791,300,43,30.00,16.50,18.00,334.2,spin_360
448,13.959,36.584,27.3,16170,72755,0,16131,11750,15752,300,43,30.00,16.50,18.00,335.0,spin_360
449,13.996,36.341,27.5,16137,72568,0,16098,11743,15719,300,43,30.00,16.50,18.00,335.9,spin_360
450,14.032,33.537,29.8,16108,72398,0,16069,11739,15690,300,43,30.00,16.50,18.00,336.8,walk_forward
451,14.066,36.332,27.5,16084,72253,0,16045,11729,15666,300,43,30.00,16.50,18.00,337.6,walk_forward
452,14.102,42.879,23.3,16077,72295,0,16038,11739,15659,300,43,30.00,16.50,18.00,338.4,walk_forward
453,14.145,34.468,29.0,16059,72172,0,16020,11739,15641,300,43,30.00,16.50,18.00,339.5,walk_forward
454,14.179,35.233,28.4,16058,72151,0,16019,11751,15640,300,43,30.00,16.50,18.00,340.3,walk_forward
455,14.214,36.074,27.7,16047,72066,0,16008,11755,15629,300,43,30.00,16.50,18.00,341.1,walk_forward
456,14.251,33.603,29.8,16046,72025,0,16007,11769,15628,300,43,30.00,16.50,18.00,342.0,walk_forward
457,14.284,36.233,27.6,16041,71975,0,16002,11778,15623,300,43,30.00,16.50,18.00,342.8,walk_forward
458,14.320,34.672,28.8,16036,72033,0,15997,11787,15618,300,43,30.00,16.50,18.00,343.7,walk_forward
459,14.355,29.414,34.0,16033,71973,0,15994,11795,15611,304,43,30.00,16.50,18.00,344.5,walk_forward
460,14.385,27.990,35.7,16030,71935,0,15991,11805,15608,304,43,30.00,16.50,18.00,345.2,walk_forward
461,14.412,28.044,35.7,16027,71892,0,15988,11814,15605,304,43,30.00,16.50,18.00,345.9,walk_forward
462,14.441,29.166,34.3,16023,71857,0,15984,11825,15601,304,43,30.00,16.50,18.00,346.6,walk_forward
463,14.470,28.376,35.2,16019,71817,0,15980,11834,15597,304,43,30.00,16.50,18.00,347.3,walk_forward
464,14.498,27.892,35.9,16018,71776,0,15979,11841,15592,308,43,30.00,16.50,18.00,348.0,walk_forward
465,14.526,35.560,28.1,16026,71915,0,15987,11858,15600,308,43,30.00,16.50,18.00,348.6,walk_forward
466,14.562,27.668,36.1,16021,71856,0,15982,11870,15595,308,43,30.00,16.50,18.00,349.5,walk_forward
467,14.589,27.897,35.8,16025,71822,0,15986,11870,15595,312,43,30.00,16.50,18.00,350.1,walk_forward
468,14.617,27.312,36.6,16024,71787,0,15985,11872,15594,312,43,30.00,16.50,18.00,350.8,walk_forward
469,14.644,28.265,35.4,16035,71790,0,15996,11885,15605,312,43,30.00,16.50,18.00,351.5,walk_forward
470,14.673,29.796,33.6,16039,71770,0,16000,11891,15609,312,43,30.00,16.50,18.00,352.1,walk_forward
471,14.703,28.125,35.6,16022,71620,0,15983,11879,15596,308,43,30.00,16.50,18.00,352.9,walk_forward
472,14.731,33.992,29.4,16065,71939,0,16026,11921,15639,308,43,30.00,16.50,18.00,353.5,walk_forward
473,14.765,28.508,35.1,16046,71763,0,16007,11902,15620,308,43,30.00,16.50,18.00,354.4,walk_forward
474,14.793,27.487,36.4,16056,71761,0,16017,11911,15630,308,43,30.00,16.50,18.00,355.0,walk_forward
475,14.821,27.614,36.2,16068,71784,0,16029,11922,15642,308,43,30.00,16.50,18.00,355.7,walk_forward
476,14.848,28.235,35.4,16080,71807,0,16041,11930,15654,308,43,30.00,16.50,18.00,356.4,walk_forward
477,14.877,27.299,36.6,16075,71758,0,16036,11930,15657,300,43,30.00,16.50,18.00,357.0,walk_forward
478,14.904,27.624,36.2,16077,71740,0,16038,11938,15663,296,43,30.00,16.50,18.00,357.7,walk_forward
479,14.932,33.967,29.4,16086,71836,0,16047,11944,15672,296,43,30.00,16.50,18.00,358.4,walk_forward
480,14.966,28.066,35.6,16101,71852,0,16062,11954,15687,296,43,30.00,16.50,18.00,359.2,walk_forward
481,14.994,29.438,34.0,16101,71801,0,16062,11954,15687,296,43,30.00,16.50,18.00,359.8,walk_forward
482,15.023,27.859,35.9,16114,71807,0,16075,11962,15700,296,43,30.00,16.50,18.00,360.6,walk_forward
483,15.051,27.064,36.9,16127,71831,0,16088,11973,15713,296,43,30.00,16.50,18.00,361.2,walk_forward
484,15.078,27.549,36.3,16137,71827,0,16098,11983,15723,296,43,30.00,16.50,18.00,361.9,walk_forward
485,15.106,27.694,36.1,16147,71838,0,16108,11993,15733,296,43,30.00,16.50,18.00,362.5,walk_forward
486,15.133,33.801,29.6,16151,71917,0,16112,11996,15737,296,43,30.00,16.50,18.00,363.2,walk_forward
487,15.167,27.075,36.9,16166,71929,0,16127,12005,15752,296,43,30.00,16.50,18.00,364.0,walk_forward
