frame,t,ms,fps,draws,uniforms,lookups,vao,tex,dcTerrain,dcObjects,dcHUD,camx,camy,camz,yaw,phase
557,19.177,44.519,22.5,17862,78073,0,17823,13575,17399,345,43,30.00,16.50,18.00,460.3,walk_forward
558,19.222,52.784,18.9,17831,78012,0,17792,13548,17368,345,43,30.00,16.50,18.00,461.3,walk_forward
559,19.275,38.703,25.8,17792,77825,0,17753,13517,17329,345,43,30.00,16.50,18.00,462.6,walk_forward
560,19.313,41.495,24.1,17754,77631,0,17715,13484,17291,345,43,30.00,16.50,18.00,463.5,walk_forward
561,19.355,44.205,22.6,17723,77483,0,17684,13460,17260,345,43,30.00,16.50,18.00,464.5,walk_forward
562,19.399,44.265,22.6,17691,77329,0,17652,13434,17228,345,43,30.00,16.50,18.00,465.6,walk_forward
563,19.443,52.569,19.0,17674,77349,0,17635,13423,17211,345,43,30.00,16.50,18.00,466.6,walk_forward
564,19.496,41.872,23.9,17660,77298,0,17621,13416,17197,345,43,30.00,16.50,18.00,467.9,walk_forward
565,19.538,40.067,25.0,17637,77187,0,17598,13400,17174,345,43,30.00,16.50,18.00,468.9,walk_forward
566,19.578,35.556,28.1,17627,77153,0,17588,13397,17164,345,43,30.00,16.50,18.00,469.9,walk_forward
567,19.614,35.107,28.5,17613,77076,0,17574,13388,17150,345,43,30.00,16.50,18.00,470.7,walk_forward
568,19.649,49.221,20.3,17617,77178,0,17578,13393,17148,351,43,30.00,16.50,18.00,471.6,walk_forward
569,19.698,41.390,24.2,17625,77220,0,17586,13406,17156,351,43,30.00,16.50,18.00,472.7,walk_forward
570,19.739,36.791,27.2,17633,77288,0,17594,13427,17170,345,43,30.00,16.50,18.00,473.7,walk_forward
571,19.776,45.803,21.8,17653,77382,0,17614,13448,17190,345,43,30.00,16.50,18.00,474.6,walk_forward
572,19.822,42.458,23.6,17694,77599,0,17655,13494,17237,339,43,30.00,16.50,18.00,475.7,walk_forward
573,19.864,61.400,16.3,17731,77885,0,17692,13536,17274,339,43,30.00,16.50,18.00,476.7,walk_forward
574,19.926,40.103,24.9,17744,77957,0,17705,13554,17287,339,43,30.00,16.50,18.00,478.2,walk_forward
575,19.966,41.466,24.1,17763,78038,0,17724,13563,17306,339,43,30.00,16.50,18.00,479.2,walk_forward
576,20.007,39.811,25.1,17780,78124,0,17741,13581,17323,339,43,30.00,16.50,18.00,480.2,walk_forward
577,20.047,40.627,24.6,17745,77952,0,17706,13549,17288,339,43,30.00,16.50,18.00,481.1,walk_forward
578,20.088,47.936,20.9,17691,77794,0,17652,13499,17234,339,43,30.00,16.50,18.00,482.1,walk_forward
579,20.136,50.719,19.7,17627,77461,0,17588,13434,17164,345,43,30.00,16.50,18.00,483.3,walk_forward
580,20.187,45.713,21.9,17583,77236,0,17544,13388,17120,345,43,30.00,16.50,18.00,484.5,walk_forward
581,20.232,41.486,24.1,17526,76955,0,17487,13335,17063,345,43,30.00,16.50,18.00,485.6,walk_forward
582,20.274,40.247,24.8,17493,76771,0,17454,13297,17024,351,43,30.00,16.50,18.00,486.6,walk_forward
583,20.314,50.699,19.7,17429,76562,0,17390,13236,16960,351,43,30.00,16.50,18.00,487.5,walk_forward
584,20.365,38.539,25.9,17372,76267,0,17333,13181,16903,351,43,30.00,16.50,18.00,488.8,walk_forward
585,20.403,39.279,25.5,17327,76032,0,17288,13138,16858,351,43,30.00,16.50,18.00,489.7,walk_forward
586,20.443,38.972,25.7,17280,75798,0,17241,13092,16811,351,43,30.00,16.50,18.00,490.6,walk_forward
587,20.482,38.503,26.0,17229,75547,0,17190,13042,16760,351,43,30.00,16.50,18.00,491.6,walk_forward
588,20.520,47.401,21.1,17186,75454,0,17147,13001,16717,351,43,30.00,16.50,18.00,492.5,walk_forward
589,20.567,37.980,26.3,17138,75216,0,17099,12952,16669,351,43,30.00,16.50,18.00,493.6,walk_forward
590,20.605,38.888,25.7,17109,75074,0,17070,12923,16640,351,43,30.00,16.50,18.00,494.5,walk_forward
591,20.644,38.873,25.7,17112,75086,0,17073,12926,16643,351,43,30.00,16.50,18.00,495.5,walk_forward
592,20.683,62.311,16.0,17129,75192,0,17090,12947,16666,345,43,30.00,16.50,18.00,496.4,walk_forward
593,20.746,52.120,19.2,17140,75360,0,17101,12957,16677,345,43,30.00,16.50,18.00,497.9,walk_forward
594,20.798,43.289,23.1,17138,75334,0,17099,12952,16675,345,43,30.00,16.50,18.00,499.1,walk_forward
595,20.841,42.634,23.5,17132,75301,0,17093,12946,16669,345,43,30.00,16.50,18.00,500.2,walk_forward
596,20.884,45.560,21.9,17128,75274,0,17089,12941,16665,345,43,30.00,16.50,18.00,501.2,walk_forward
597,20.929,41.215,24.3,17124,75229,0,17085,12930,16655,351,43,30.00,16.50,18.00,502.3,walk_forward
598,20.970,48.692,20.5,17128,75360,0,17089,12932,16659,351,43,30.00,16.50,18.00,503.3,walk_forward
599,21.019,40.904,24.4,17120,75304,0,17081,12923,16651,351,43,30.00,16.50,18.00,504.5,walk_forward
600,21.060,42.941,23.3,17106,75228,0,17067,12909,16637,351,43,30.00,16.50,18.00,505.4,walk_forward
601,21.103,44.431,22.5,17117,75279,0,17078,12919,16648,351,43,30.00,16.50,18.00,506.5,walk_forward
602,21.147,40.056,25.0,17112,75266,0,17073,12920,16649,345,43,30.00,16.50,18.00,507.5,walk_forward
603,21.188,48.926,20.4,17139,75511,0,17100,12946,16676,345,43,30.00,16.50,18.00,508.5,walk_forward
604,21.236,40.072,25.0,17170,75648,0,17131,12974,16707,345,43,30.00,16.50,18.00,509.7,walk_forward
605,21.277,39.925,25.0,17189,75740,0,17150,12993,16726,345,43,30.00,16.50,18.00,510.6,walk_forward
606,21.316,41.784,23.9,17196,75767,0,17157,12998,16733,345,43,30.00,16.50,18.00,511.6,walk_forward
607,21.358,40.040,25.0,17242,75984,0,17203,13038,16779,345,43,30.00,16.50,18.00,512.6,walk_forward
608,21.398,49.374,20.3,17290,76339,0,17251,13082,16827,345,43,30.00,16.50,18.00,513.6,walk_forward
609,21.448,42.116,23.7,17334,76562,0,17295,13123,16871,345,43,30.00,16.50,18.00,514.7,walk_forward
610,21.490,40.317,24.8,17395,76885,0,17356,13185,16938,339,43,30.00,16.50,18.00,515.8,walk_forward
611,21.530,42.976,23.3,17435,77075,0,17396,13224,16978,339,43,30.00,16.50,18.00,516.7,walk_forward
612,21.573,42.290,23.6,17484,77305,0,17445,13270,17027,339,43,30.00,16.50,18.00,517.8,walk_forward
613,21.615,51.199,19.5,17513,77573,0,17474,13294,17056,339,43,30.00,16.50,18.00,518.8,walk_forward
614,21.667,42.371,23.6,17528,77652,0,17489,13307,17071,339,43,30.00,16.50,18.00,520.0,walk_forward
615,21.709,42.353,23.6,17535,77672,0,17496,13311,17078,339,43,30.00,16.50,18.00,521.0,walk_forward
616,21.751,44.586,22.4,17539,77688,0,17500,13314,17082,339,43,30.00,16.50,18.00,522.0,walk_forward
617,21.796,42.558,23.5,17562,77791,0,17523,13332,17105,339,43,30.00,16.50,18.00,523.1,walk_forward
618,21.839,52.919,18.9,17570,77988,0,17531,13344,17119,333,43,30.00,16.50,18.00,524.1,walk_forward
619,21.891,49.068,20.4,17595,78095,0,17556,13366,17144,333,43,30.00,16.50,18.00,525.4,walk_forward
620,21.941,45.554,22.0,17631,78260,0,17592,13402,17180,333,43,30.00,16.50,18.00,526.6,walk_forward
621,21.986,44.021,22.7,17668,78427,0,17629,13439,17217,333,43,30.00,16.50,18.00,527.7,walk_forward
622,22.030,44.254,22.6,17697,78545,0,17658,13468,17246,333,43,30.00,16.50,18.00,528.7,walk_forward
623,22.074,54.332,18.4,17720,78747,0,17681,13491,17269,333,43,30.00,16.50,18.00,529.8,walk_forward
624,22.129,46.696,21.4,17738,78786,0,17699,13509,17287,333,43,30.00,16.50,18.00,531.1,walk_forward
625,22.175,45.369,22.0,17734,78712,0,17695,13505,17283,333,43,30.00,16.50,18.00,532.2,walk_forward
626,22.221,46.636,21.4,17710,78547,0,17671,13481,17259,333,43,30.00,16.50,18.00,533.3,walk_forward
627,22.267,47.112,21.2,17737,78643,0,17698,13508,17286,333,43,30.00,16.50,18.00,534.4,walk_forward
628,22.315,56.259,17.8,17742,78794,0,17703,13513,17291,333,43,30.00,16.50,18.00,535.5,walk_forward
629,22.371,45.409,22.0,17743,78814,0,17704,13514,17292,333,43,30.00,16.50,18.00,536.9,walk_forward
630,22.416,45.617,21.9,17747,78837,0,17708,13512,17290,339,43,30.00,16.50,18.00,538.0,walk_forward
631,22.462,48.857,20.5,17747,78867,0,17708,13512,17290,339,43,30.00,16.50,18.00,539.1,walk_forward
632,22.511,46.097,21.7,17767,78979,0,17728,13526,17304,345,43,30.00,16.50,18.00,540.3,walk_forward
633,22.557,59.393,16.8,17742,79073,0,17703,13517,17295,329,43,30.00,16.50,18.00,541.4,walk_forward
634,22.616,46.476,21.5,17744,79128,0,17705,13519,17297,329,43,30.00,16.50,18.00,542.8,walk_forward
635,22.663,47.518,21.0,17743,79129,0,17704,13512,17290,335,43,30.00,16.50,18.00,543.9,walk_forward
636,22.710,46.022,21.7,17753,79215,0,17714,13522,17300,335,43,30.00,16.50,18.00,545.0,walk_forward
637,22.756,46.452,21.5,17754,79286,0,17715,13529,17307,329,43,30.00,16.50,18.00,546.2,walk_forward
638,22.803,58.091,17.2,17747,79422,0,17708,13522,17300,329,43,30.00,16.50,18.00,547.3,walk_forward
639,22.861,46.102,21.7,17739,79397,0,17700,13514,17292,329,43,30.00,16.50,18.00,548.7,walk_forward
640,22.907,48.401,20.7,17739,79451,0,17700,13520,17298,323,43,30.00,16.50,18.00,549.8,walk_forward
641,22.955,53.015,18.9,17733,79457,0,17694,13514,17292,323,43,30.00,16.50,18.00,550.9,walk_forward
642,23.008,57.715,17.3,17736,79658,0,17697,13517,17295,323,43,30.00,16.50,18.00,552.2,walk_forward
643,23.066,47.271,21.2,17742,79729,0,17703,13519,17301,323,43,30.00,16.50,18.00,553.6,walk_forward
644,23.113,49.166,20.3,17746,79771,0,17707,13521,17305,323,43,30.00,16.50,18.00,554.7,walk_forward
645,23.163,47.777,20.9,17753,79843,0,17714,13523,17312,323,43,30.00,16.50,18.00,555.9,walk_forward
646,23.210,58.965,17.0,17756,80024,0,17717,13521,17315,323,43,30.00,16.50,18.00,557.1,walk_forward
647,23.269,48.393,20.7,17782,80169,0,17743,13528,17335,329,43,30.00,16.50,18.00,558.5,walk_forward
648,23.318,48.477,20.6,17797,80274,0,17758,13534,17350,329,43,30.00,16.50,18.00,559.6,walk_forward
649,23.366,48.482,20.6,17808,80363,0,17769,13540,17361,329,43,30.00,16.50,18.00,560.8,walk_forward
650,23.415,58.387,17.1,17822,80620,0,17783,13552,17381,323,43,30.00,16.50,18.00,562.0,walk_forward
651,23.473,50.206,19.9,17870,80853,0,17831,13584,17423,329,43,30.00,16.50,18.00,563.4,walk_forward
652,23.523,49.628,20.1,17914,81104,0,17875,13617,17467,329,43,30.00,16.50,18.00,564.6,walk_forward
653,23.573,80.964,12.4,17948,81307,0,17909,13642,17501,329,43,30.00,16.50,18.00,565.8,walk_forward
654,23.654,74.225,13.5,18021,81863,0,17982,13706,17574,329,43,30.00,16.50,18.00,567.7,walk_forward
655,23.728,51.313,19.5,18079,82193,0,18040,13753,17632,329,43,30.00,16.50,18.00,569.5,walk_forward
656,23.780,54.738,18.3,18129,82517,0,18090,13799,17682,329,43,30.00,16.50,18.00,570.7,walk_forward
657,23.834,51.607,19.4,18174,82760,0,18135,13834,17727,329,43,30.00,16.50,18.00,572.0,walk_forward
658,23.886,61.920,16.1,18220,83119,0,18181,13859,17767,335,43,30.00,16.50,18.00,573.3,walk_forward
659,23.948,50.292,19.9,18285,83468,0,18246,13901,17832,335,43,30.00,16.50,18.00,574.7,walk_forward
660,23.998,51.637,19.4,18330,83734,0,18291,13933,17877,335,43,30.00,16.50,18.00,576.0,walk_forward
661,24.050,50.026,20.0,18341,83903,0,18302,13951,17912,311,43,30.00,16.50,18.00,577.2,fly_high
662,24.100,61.254,16.3,18385,84263,0,18346,13988,17956,311,43,30.00,16.50,18.00,578.4,fly_high
663,24.161,51.021,19.6,18440,84594,0,18401,14024,18011,311,43,30.00,16.50,18.00,579.9,fly_high
664,24.212,52.822,18.9,18492,84861,0,18453,14050,18063,311,43,30.00,16.50,18.00,581.1,fly_high
665,24.265,52.970,18.9,18532,85049,0,18493,14054,18103,311,43,30.00,16.50,18.00,582.4,fly_high
666,24.318,62.147,16.1,18536,85184,0,18497,14041,18107,311,43,30.00,16.50,18.00,583.6,fly_high
667,24.380,52.743,19.0,18519,85112,0,18480,13993,18090,311,43,30.00,16.50,18.00,585.1,fly_high
668,24.433,55.454,18.0,18460,84844,0,18421,13916,18031,311,43,30.00,16.50,18.00,586.4,fly_high
669,24.488,53.559,18.7,18361,84390,0,18322,13802,17932,311,43,30.00,16.50,18.00,587.7,fly_high
670,24.542,63.875,15.7,18244,83952,0,18205,13681,17815,311,43,30.00,16.50,18.00,589.0,fly_high
671,24.606,54.766,18.3,18220,83964,0,18181,13653,17791,311,43,30.00,16.50,18.00,590.5,fly_high
672,24.661,63.960,15.6,18289,84393,0,18250,13704,17860,311,43,30.00,16.50,18.00,591.9,fly_high
673,24.725,61.408,16.3,18388,84981,0,18349,13779,17959,311,43,30.00,16.50,18.00,593.4,fly_high
674,24.786,67.940,14.7,18443,85455,0,18404,13823,18020,305,43,30.00,16.50,18.00,594.9,fly_high
675,24.854,56.266,17.8,18517,85969,0,18478,13891,18094,305,43,30.00,16.50,18.00,596.5,fly_high
676,24.910,67.504,14.8,18573,86372,0,18534,13947,18150,305,43,30.00,16.50,18.00,597.8,fly_high
677,24.978,60.802,16.4,18630,86808,0,18591,14005,18207,305,43,30.00,16.50,18.00,599.5,fly_high
678,25.039,78.228,12.8,18694,87318,0,18655,14066,18265,311,43,30.00,16.50,18.00,600.9,fly_high
679,25.117,58.105,17.2,18768,87860,0,18729,14141,18339,311,43,30.00,16.50,18.00,602.8,fly_high
680,25.175,54.704,18.3,18800,88155,0,18761,14174,18371,311,43,30.00,16.50,18.00,604.2,fly_high
681,25.230,55.932,17.9,18773,88132,0,18734,14148,18344,311,43,30.00,16.50,18.00,605.5,fly_high
682,25.286,65.685,15.2,18738,88132,0,18699,14116,18309,311,43,30.00,16.50,18.00,606.9,fly_high
683,25.351,58.120,17.2,18721,88216,0,18682,14100,18292,311,43,30.00,16.50,18.00,608.4,fly_high
684,25.409,54.637,18.3,18719,88314,0,18680,14092,18284,317,43,30.00,16.50,18.00,609.8,fly_high
685,25.464,68.403,14.6,18702,88356,0,18663,14077,18267,317,43,30.00,16.50,18.00,611.1,fly_high
686,25.533,78.035,12.8,18700,88548,0,18661,14076,18265,317,43,30.00,16.50,18.00,612.8,fly_high
687,25.611,52.333,19.1,18682,88624,0,18643,14059,18247,317,43,30.00,16.50,18.00,614.7,fly_high
688,25.663,60.317,16.6,18664,88661,0,18625,14046,18229,317,43,30.00,16.50,18.00,615.9,fly_high
689,25.723,60.533,16.5,18638,88649,0,18599,14021,18203,317,43,30.00,16.50,18.00,617.4,fly_high
690,25.784,71.955,13.9,18584,88560,0,18545,13968,18149,317,43,30.00,16.50,18.00,618.8,fly_high
691,25.856,60.664,16.5,18539,88482,0,18500,13923,18104,317,43,30.00,16.50,18.00,620.5,fly_high
692,25.916,57.376,17.4,18478,88324,0,18439,13871,18049,311,43,30.00,16.50,18.00,622.0,fly_high
693,25.974,60.071,16.6,18447,88293,0,18408,13841,18018,311,43,30.00,16.50,18.00,623.4,fly_high
694,26.034,72.008,13.9,18368,88076,0,18329,13769,17945,305,43,30.00,16.50,18.00,624.8,fly_high
695,26.106,56.404,17.7,18279,87773,0,18240,13683,17856,305,43,30.00,16.50,18.00,626.5,fly_high
696,26.162,54.245,18.4,18207,87527,0,18168,13619,17790,299,43,30.00,16.50,18.00,627.9,fly_high
697,26.217,56.392,17.7,18159,87405,0,18120,13571,17742,299,43,30.00,16.50,18.00,629.2,fly_high
698,26.273,66.032,15.1,18125,87382,0,18086,13536,17708,299,43,30.00,16.50,18.00,630.6,fly_high
699,26.339,54.356,18.4,18101,87358,0,18062,13512,17684,299,43,30.00,16.50,18.00,632.1,fly_high
700,26.393,54.782,18.3,18087,87378,0,18048,13495,17670,299,43,30.00,16.50,18.00,633.4,fly_high
701,26.448,54.007,18.5,18045,87219,0,18006,13447,17622,305,43,30.00,16.50,18.00,634.8,fly_high
702,26.502,64.460,15.5,17978,86936,0,17939,13387,17561,299,43,30.00,16.50,18.00,636.1,fly_high
703,26.567,52.433,19.1,17905,86609,0,17866,13312,17488,299,43,30.00,16.50,18.00,637.6,fly_high
704,26.619,52.264,19.1,17869,86477,0,17830,13273,17452,299,43,30.00,16.50,18.00,638.9,fly_high
705,26.671,53.859,18.6,17835,86318,0,17796,13235,17418,299,43,30.00,16.50,18.00,640.1,fly_high
706,26.725,70.090,14.3,17796,86176,0,17757,13202,17389,289,43,30.00,16.50,18.00,641.4,fly_high
707,26.795,59.506,16.8,17755,85981,0,17716,13159,17348,289,43,30.00,16.50,18.00,643.1,fly_high
708,26.855,55.859,17.9,17713,85790,0,17674,13112,17306,289,43,30.00,16.50,18.00,644.5,fly_high
709,26.911,57.984,17.2,17665,85546,0,17626,13060,17258,289,43,30.00,16.50,18.00,645.9,fly_high
710,26.969,70.247,14.2,17627,85331,0,17588,13012,17214,295,43,30.00,16.50,18.00,647.2,fly_high
711,27.039,54.293,18.4,17588,85134,0,17549,12968,17175,295,43,30.00,16.50,18.00,648.9,fly_high
712,27.093,54.872,18.2,17552,84949,0,17513,12930,17139,295,43,30.00,16.50,18.00,650.2,fly_high
713,27.148,52.370,19.1,17520,84786,0,17481,12895,17107,295,43,30.00,16.50,18.00,651.6,fly_high
714,27.201,62.208,16.1,17471,84516,0,17432,12845,17058,295,43,30.00,16.50,18.00,652.8,fly_high
715,27.263,52.974,18.9,17418,84265,0,17379,12788,17005,295,43,30.00,16.50,18.00,654.3,fly_high
716,27.316,52.828,18.9,17391,84128,0,17352,12765,16984,289,43,30.00,16.50,18.00,655.6,fly_high
717,27.369,51.616,19.4,17350,83921,0,17311,12722,16943,289,43,30.00,16.50,18.00,656.8,fly_high
718,27.420,59.933,16.7,17317,83752,0,17278,12685,16910,289,43,30.00,16.50,18.00,658.1,fly_high
719,27.480,52.190,19.2,17274,83533,0,17235,12641,16867,289,43,30.00,16.50,18.00,659.5,fly_high
720,27.532,50.200,19.9,17229,83288,0,17190,12594,16822,289,43,30.00,16.50,18.00,660.8,fly_high
721,27.583,52.564,19.0,17195,83107,0,17156,12558,16788,289,43,30.00,16.50,18.00,662.0,fly_high
722,27.635,59.469,16.8,17144,82849,0,17105,12510,16737,289,43,30.00,16.50,18.00,663.2,fly_high
723,27.695,49.297,20.3,17088,82573,0,17049,12461,16687,283,43,30.00,16.50,18.00,664.7,fly_high
724,27.744,51.814,19.3,17041,82358,0,17002,12416,16640,283,43,30.00,16.50,18.00,665.9,fly_high
725,27.796,52.409,19.1,16999,82133,0,16960,12380,16598,283,43,30.00,16.50,18.00,667.1,fly_high
726,27.848,57.913,17.3,16956,81887,0,16917,12336,16549,289,43,30.00,16.50,18.00,668.4,fly_high
727,27.906,46.659,21.4,16906,81620,0,16867,12290,16493,295,43,30.00,16.50,18.00,669.7,fly_high
728,27.953,47.978,20.8,16876,81481,0,16837,12268,16463,295,43,30.00,16.50,18.00,670.9,fly_high
729,28.001,47.393,21.1,16833,81259,0,16794,12230,16420,295,43,30.00,16.50,18.00,672.0,fly_high
730,28.048,47.460,21.1,16801,81099,0,16762,12201,16388,295,43,30.00,16.50,18.00,673.2,fly_high
731,28.096,57.963,17.3,16760,80890,0,16721,12168,16347,295,43,30.00,16.50,18.00,674.3,fly_high
732,28.154,48.416,20.7,16710,80669,0,16671,12136,16303,289,43,30.00,16.50,18.00,675.7,fly_high
733,28.202,49.362,20.3,16684,80521,0,16645,12114,16271,295,43,30.00,16.50,18.00,676.8,fly_high
734,28.251,46.634,21.4,16668,80465,0,16629,12104,16255,295,43,30.00,16.50,18.00,678.0,fly_high
735,28.298,56.743,17.6,16645,80338,0,16606,12089,16232,295,43,30.00,16.50,18.00,679.2,fly_high
736,28.355,46.264,21.6,16619,80244,0,16580,12069,16206,295,43,30.00,16.50,18.00,680.5,fly_high
737,28.401,46.060,21.7,16584,80067,0,16545,12041,16171,295,43,30.00,16.50,18.00,681.6,fly_high
738,28.447,45.200,22.1,16540,79874,0,16501,12010,16127,295,43,30.00,16.50,18.00,682.7,fly_high
739,28.492,50.988,19.6,16488,79634,0,16449,11969,16075,295,43,30.00,16.50,18.00,683.8,fly_high
740,28.543,55.604,18.0,16457,79506,0,16418,11959,16044,295,43,30.00,16.50,18.00,685.0,fly_high
741,28.599,46.231,21.6,16423,79379,0,16384,11944,16010,295,43,30.00,16.50,18.00,686.4,fly_high
742,28.645,45.146,22.2,16395,79244,0,16356,11924,15982,295,43,30.00,16.50,18.00,687.5,fly_high
743,28.690,44.846,22.3,16366,79117,0,16327,11910,15953,295,43,30.00,16.50,18.00,688.6,fly_high
744,28.735,43.085,23.2,16316,78860,0,16277,11879,15903,295,43,30.00,16.50,18.00,689.6,fly_high
745,28.778,53.881,18.6,16297,78769,0,16258,11864,15884,295,43,30.00,16.50,18.00,690.7,fly_high
746,28.832,42.698,23.4,16269,78668,0,16230,11851,15856,295,43,30.00,16.50,18.00,692.0,fly_high
747,28.875,42.031,23.8,16240,78532,0,16201,11831,15827,295,43,30.00,16.50,18.00,693.0,fly_high
748,28.917,42.089,23.8,16214,78402,0,16175,11808,15801,295,43,30.00,16.50,18.00,694.0,fly_high
749,28.959,42.844,23.3,16179,78256,0,16140,11787,15766,295,43,30.00,16.50,18.00,695.0,fly_high
750,29.002,50.961,19.6,16149,78136,0,16110,11781,15736,295,43,30.00,16.50,18.00,696.0,fly_high
751,29.053,42.943,23.3,16121,78056,0,16082,11779,15708,295,43,30.00,16.50,18.00,697.3,fly_high
752,29.096,41.474,24.1,16092,77967,0,16053,11776,15685,289,43,30.00,16.50,18.00,698.3,fly_high
753,29.137,41.466,24.1,16082,77953,0,16043,11781,15675,289,43,30.00,16.50,18.00,699.3,fly_high
754,29.179,43.041,23.2,16078,77973,0,16039,11792,15671,289,43,30.00,16.50,18.00,700.3,fly_high
755,29.222,55.960,17.9,16071,77959,0,16032,11803,15664,289,43,30.00,16.50,18.00,701.3,fly_high
756,29.278,41.451,24.1,16064,77968,0,16025,11819,15657,289,43,30.00,16.50,18.00,702.7,fly_high
757,29.319,41.224,24.3,16059,77981,0,16020,11828,15652,289,43,30.00,16.50,18.00,703.7,fly_high
758,29.361,44.334,22.6,16046,77981,0,16007,11844,15651,277,43,30.00,16.50,18.00,704.7,fly_high
759,29.405,45.917,21.8,16045,78017,0,16006,11858,15650,277,43,30.00,16.50,18.00,705.7,fly_high
760,29.451,49.291,20.3,16038,78026,0,15999,11874,15643,277,43,30.00,16.50,18.00,706.8,fly_high
761,29.500,43.038,23.2,16032,78037,0,15993,11891,15637,277,43,30.00,16.50,18.00,708.0,fly_high
762,29.543,39.772,25.1,16035,78077,0,15996,11910,15640,277,43,30.00,16.50,18.00,709.0,fly_high
763,29.583,39.998,25.0,16034,78087,0,15995,11915,15639,277,43,30.00,16.50,18.00,710.0,fly_high
764,29.623,42.155,23.7,16036,78089,0,15997,11915,15635,283,43,30.00,16.50,18.00,711.0,fly_high
765,29.665,54.931,18.2,16057,78175,0,16018,11932,15650,289,43,30.00,16.50,18.00,712.0,fly_high
766,29.720,49.621,20.2,16061,78208,0,16022,11937,15654,289,43,30.00,16.50,18.00,713.3,fly_high
767,29.770,40.359,24.8,16085,78329,0,16046,11959,15678,289,43,30.00,16.50,18.00,714.5,fly_high
768,29.810,43.724,22.9,16087,78325,0,16048,11959,15680,289,43,30.00,16.50,18.00,715.4,fly_high
769,29.854,48.593,20.6,16103,78401,0,16064,11971,15696,289,43,30.00,16.50,18.00,716.5,fly_high
770,29.902,49.332,20.3,16113,78451,0,16074,11981,15706,289,43,30.00,16.50,18.00,717.7,fly_high
771,29.952,42.114,23.7,16128,78510,0,16089,11989,15721,289,43,30.00,16.50,18.00,718.8,fly_high
772,29.994,48.477,20.6,16147,78592,0,16108,12007,15740,289,43,30.00,16.50,18.00,719.9,fly_high
773,30.042,46.400,21.6,16160,78599,0,16121,12013,15753,289,43,30.00,16.50,18.00,721.0,night
774,30.089,39.484,25.3,16168,78618,0,16129,12027,15767,283,43,30.00,16.50,18.00,722.1,night
775,30.128,48.636,20.6,16175,78649,0,16136,12033,15774,283,43,30.00,16.50,18.00,723.1,night
776,30.177,44.120,22.7,16200,78707,0,16161,12051,15799,283,43,30.00,16.50,18.00,724.2,night
777,30.221,41.037,24.4,16225,78770,0,16186,12071,15824,283,43,30.00,16.50,18.00,725.3,night
778,30.262,38.629,25.9,16261,78889,0,16222,12106,15860,283,43,30.00,16.50,18.00,726.3,night
779,30.301,40.169,24.9,16247,78750,0,16208,12089,15846,283,43,30.00,16.50,18.00,727.2,night
780,30.341,48.941,20.4,16265,78834,0,16226,12104,15864,283,43,30.00,16.50,18.00,728.2,night
781,30.390,39.058,25.6,16271,78769,0,16232,12105,15864,289,43,30.00,16.50,18.00,729.4,night
782,30.429,38.808,25.8,16284,78769,0,16245,12113,15877,289,43,30.00,16.50,18.00,730.3,night
783,30.468,38.579,25.9,16294,78769,0,16255,12124,15887,289,43,30.00,16.50,18.00,731.2,night
784,30.506,39.147,25.5,16309,78773,0,16270,12128,15896,295,43,30.00,16.50,18.00,732.2,night
785,30.546,47.287,21.1,16318,78876,0,16279,12135,15905,295,43,30.00,16.50,18.00,733.1,night
786,30.593,37.460,26.7,16333,78923,0,16294,12152,15926,289,43,30.00,16.50,18.00,734.2,night
787,30.630,39.114,25.6,16348,78958,0,16309,12163,15941,289,43,30.00,16.50,18.00,735.1,night
788,30.669,39.515,25.3,16367,79039,0,16328,12177,15960,289,43,30.00,16.50,18.00,736.1,night
789,30.709,49.218,20.3,16382,79055,0,16343,12181,15969,295,43,30.00,16.50,18.00,737.0,night
790,30.758,49.633,20.1,16408,79282,0,16369,12202,15995,295,43,30.00,16.50,18.00,738.2,night
791,30.808,38.991,25.6,16434,79394,0,16395,12225,16021,295,43,30.00,16.50,18.00,739.4,night
792,30.847,42.479,23.5,16448,79434,0,16409,12233,16035,295,43,30.00,16.50,18.00,740.3,night
793,30.889,40.866,24.5,16470,79527,0,16431,12253,16057,295,43,30.00,16.50,18.00,741.3,night
794,30.930,39.754,25.2,16490,79608,0,16451,12266,16077,295,43,30.00,16.50,18.00,742.3,night
795,30.970,48.078,20.8,16522,79911,0,16483,12294,16109,295,43,30.00,16.50,18.00,743.3,night
796,31.018,39.080,25.6,16543,79992,0,16504,12306,16124,301,43,30.00,16.50,18.00,744.4,night
797,31.057,41.755,23.9,16563,80092,0,16524,12323,16144,301,43,30.00,16.50,18.00,745.4,night
798,31.099,40.848,24.5,16582,80170,0,16543,12337,16163,301,43,30.00,16.50,18.00,746.4,night
799,31.140,38.310,26.1,16597,80223,0,16558,12348,16178,301,43,30.00,16.50,18.00,747.4,night
800,31.178,54.592,18.3,16623,80474,0,16584,12372,16204,301,43,30.00,16.50,18.00,748.3,night
801,31.233,42.888,23.3,16641,80522,0,16602,12384,16222,301,43,30.00,16.50,18.00,749.6,night
802,31.276,42.540,23.5,16662,80627,0,16623,12405,16243,301,43,30.00,16.50,18.00,750.6,night
803,31.318,43.168,23.2,16699,80817,0,16660,12435,16280,301,43,30.00,16.50,18.00,751.6,night
804,31.361,47.762,20.9,16716,80881,0,16677,12449,16297,301,43,30.00,16.50,18.00,752.7,night
