frame,t,ms,fps,draws,uniforms,lookups,vao,tex,dcTerrain,dcObjects,dcHUD,camx,camy,camz,yaw,phase
47,2.756,73.414,13.6,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
48,2.829,76.859,13.0,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
49,2.906,85.334,11.7,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
50,2.992,69.688,14.3,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
51,3.061,77.577,12.9,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
52,3.139,90.609,11.0,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
53,3.230,66.324,15.1,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
54,3.296,68.865,14.5,30859,108748,0,30820,14570,30380,372,43,3.03,23.33,7.13,-90.0,idle_spawn
55,3.365,82.500,12.1,30859,108748,0,30820,14570,30380,372,43,3.03,23.33,7.13,-90.0,idle_spawn
56,3.447,57.958,17.3,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
57,3.505,71.395,14.0,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
58,3.577,75.956,13.2,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
59,3.653,63.925,15.6,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
60,3.717,74.109,13.5,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
61,3.791,69.403,14.4,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
62,3.860,73.159,13.7,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
63,3.933,70.897,14.1,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
64,4.004,70.233,14.2,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
65,4.075,72.116,13.9,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
66,4.147,68.177,14.7,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
67,4.215,71.506,14.0,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
68,4.286,65.066,15.4,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
69,4.352,66.665,15.0,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
70,4.418,63.337,15.8,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
71,4.482,69.047,14.5,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
72,4.551,60.436,16.5,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
73,4.611,65.184,15.3,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
74,4.676,69.157,14.5,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
75,4.745,67.809,14.7,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
76,4.813,71.054,14.1,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
77,4.884,69.238,14.4,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
78,4.954,64.873,15.4,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
79,5.019,65.956,15.2,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
80,5.085,64.912,15.4,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
81,5.149,67.863,14.7,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
82,5.217,62.903,15.9,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
83,5.280,64.322,15.5,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
84,5.345,72.441,13.8,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
85,5.417,56.659,17.6,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
86,5.474,70.175,14.3,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
87,5.544,151.156,6.6,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
88,5.695,93.680,10.7,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
89,5.789,56.553,17.7,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
90,5.845,60.994,16.4,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
91,5.906,46.075,21.7,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
92,5.953,74.398,13.4,30863,108756,0,30824,14570,30380,376,43,3.03,23.33,7.13,-90.0,idle_spawn
93,6.027,75.850,13.2,30841,108598,0,30802,14502,30358,376,43,2.91,23.33,7.13,-87.9,spin_360
94,6.103,62.553,16.0,30884,108749,0,30845,14475,30401,376,43,2.71,23.33,7.12,-84.6,spin_360
95,6.165,80.110,12.5,30878,108700,0,30839,14426,30395,376,43,2.51,23.33,7.09,-81.2,spin_360
96,6.246,70.449,14.2,28427,103690,0,28388,14388,27944,376,43,2.35,23.33,7.06,-78.3,spin_360
97,6.316,66.456,15.0,28372,103428,0,28333,14337,27889,376,43,2.14,23.33,7.01,-74.7,spin_360
98,6.383,68.595,14.6,28314,103129,0,28275,14281,27831,376,43,1.96,23.33,6.96,-71.6,spin_360
99,6.451,81.974,12.2,28242,102748,0,28203,14209,27759,376,43,1.80,23.33,6.90,-68.6,spin_360
100,6.533,78.624,12.7,28129,102190,0,28090,14097,27646,376,43,1.63,23.33,6.83,-65.5,spin_360
101,6.612,54.718,18.3,28056,101830,0,28017,14029,27573,376,43,1.43,23.33,6.73,-61.8,spin_360
102,6.667,90.666,11.0,27967,101317,0,27928,13914,27484,376,43,1.25,23.33,6.63,-58.3,spin_360
103,6.757,55.408,18.0,27921,101052,0,27882,13838,27438,376,43,1.13,23.33,6.55,-55.8,spin_360
104,6.813,49.746,20.1,27901,100870,0,27862,13745,27418,376,43,0.94,23.33,6.40,-51.7,spin_360
105,6.862,43.235,23.1,27920,100883,0,27881,13703,27437,376,43,0.82,23.33,6.31,-49.2,spin_360
106,6.906,47.971,20.8,27933,100895,0,27894,13688,27450,376,43,0.72,23.33,6.22,-47.0,spin_360
107,6.954,42.718,23.4,27900,100729,0,27861,13660,27417,376,43,0.64,23.33,6.14,-45.0,spin_360
108,6.996,43.412,23.0,27884,100669,0,27845,13658,27401,376,43,0.55,23.33,6.05,-42.9,spin_360
109,7.040,43.045,23.2,27506,99911,0,27467,13664,27023,376,43,0.48,23.33,5.97,-41.0,spin_360
110,7.083,56.532,17.7,31295,107440,0,31256,13661,30812,376,43,0.40,23.33,5.88,-39.0,spin_360
111,7.139,50.906,19.6,31260,107257,0,31221,13643,30777,376,43,0.33,23.33,5.79,-37.1,spin_360
112,7.190,50.655,19.7,31604,107962,0,31565,13659,31121,376,43,0.25,23.33,5.67,-34.5,spin_360
113,7.241,50.468,19.8,31594,107922,0,31555,13664,31111,376,43,0.17,23.33,5.55,-32.2,spin_360
114,7.291,46.005,21.7,31640,108163,0,31601,13730,31157,376,43,0.10,23.33,5.44,-29.9,spin_360
115,7.338,42.544,23.5,31560,107752,0,31521,13669,31077,376,43,0.04,23.33,5.32,-27.7,spin_360
116,7.380,45.857,21.8,31227,107099,0,31188,13655,30744,376,43,-0.02,23.33,5.21,-25.6,spin_360
117,7.426,57.667,17.3,31237,107116,0,31198,13644,30754,376,43,-0.06,23.33,5.11,-23.7,spin_360
118,7.484,54.048,18.5,31254,107189,0,31215,13640,30771,376,43,-0.11,23.33,5.00,-21.6,spin_360
119,7.538,78.464,12.7,31280,107295,0,31241,13651,30797,376,43,-0.17,23.33,4.85,-19.0,spin_360
120,7.616,49.998,20.0,31241,107138,0,31202,13653,30758,376,43,-0.21,23.33,4.72,-16.6,spin_360
121,7.666,40.144,24.9,31198,107033,0,31159,13720,30715,376,43,-0.26,23.33,4.51,-13.1,spin_360
122,7.706,39.919,25.1,31168,106951,0,31129,13761,30685,376,43,-0.29,23.33,4.38,-10.8,spin_360
123,7.746,36.568,27.3,31154,106928,0,31115,13794,30671,376,43,-0.31,23.33,4.28,-9.0,spin_360
124,7.783,46.036,21.7,31070,106567,0,31031,13772,30587,376,43,-0.32,23.33,4.17,-7.2,spin_360
125,7.829,39.327,25.4,31055,106510,0,31016,13788,30572,376,43,-0.33,23.33,4.08,-5.6,spin_360
126,7.868,41.805,23.9,28756,101903,0,28717,13799,28273,376,43,-0.34,23.33,3.96,-3.5,spin_360
127,7.910,34.367,29.1,28260,100935,0,28221,13817,27777,376,43,-0.35,23.33,3.85,-1.7,spin_360
128,7.945,34.126,29.3,28231,100818,0,28192,13804,27748,376,43,-0.35,23.33,3.74,0.2,spin_360
129,7.979,33.675,29.7,27700,99823,0,27661,13832,27217,376,43,-0.35,23.33,3.65,1.7,spin_360
130,8.012,38.504,26.0,27694,99810,0,27655,13843,27211,376,43,-0.34,23.33,3.56,3.2,spin_360
131,8.051,35.184,28.4,27703,99856,0,27664,13865,27220,376,43,-0.34,23.33,3.47,4.8,spin_360
132,8.086,33.620,29.7,27707,99896,0,27668,13892,27224,376,43,-0.33,23.33,3.37,6.5,spin_360
133,8.120,36.264,27.6,27725,99999,0,27686,13924,27242,376,43,-0.32,23.33,3.27,8.1,spin_360
