frame,t,ms,fps,draws,uniforms,lookups,vao,tex,dcTerrain,dcObjects,dcHUD,camx,camy,camz,yaw,phase
225,3.775,15.945,62.7,18024,78585,0,17985,13764,0,0,43,30.00,16.50,18.00,90.6,boot
226,3.791,16.966,58.9,18035,78640,0,17996,13775,0,0,43,30.00,16.50,18.00,91.0,boot
227,3.808,17.171,58.2,18025,78599,0,17986,13768,0,0,43,30.00,16.50,18.00,91.4,boot
228,3.825,18.474,54.1,18005,78502,0,17966,13754,0,0,43,30.00,16.50,18.00,91.8,boot
229,3.844,14.237,70.2,17995,78455,0,17956,13747,0,0,43,30.00,16.50,18.00,92.2,boot
230,3.858,16.085,62.2,17995,78461,0,17956,13750,0,0,43,30.00,16.50,18.00,92.6,boot
231,3.874,17.358,57.6,17989,78430,0,17950,13746,0,0,43,30.00,16.50,18.00,93.0,boot
232,3.891,15.976,62.6,17981,78386,0,17942,13740,0,0,43,30.00,16.50,18.00,93.4,boot
233,3.907,16.985,58.9,17975,78353,0,17936,13734,0,0,43,30.00,16.50,18.00,93.8,boot
234,3.924,16.586,60.3,17971,78330,0,17932,13730,0,0,43,30.00,16.50,18.00,94.2,boot
235,3.941,17.548,57.0,17960,78290,0,17921,13725,0,0,43,30.00,16.50,18.00,94.6,boot
236,3.958,16.266,61.5,17948,78229,0,17909,13715,0,0,43,30.00,16.50,18.00,95.0,boot
237,3.975,16.636,60.1,17942,78200,0,17903,13710,0,0,43,30.00,16.50,18.00,95.4,boot
238,3.991,16.380,61.0,17926,78121,0,17887,13695,0,0,43,30.00,16.50,18.00,95.8,boot
239,4.008,16.550,60.4,17924,78112,0,17885,13694,0,0,43,30.00,16.50,18.00,96.2,boot
240,4.024,16.690,59.9,17915,78068,0,17876,13686,0,0,43,30.00,16.50,18.00,96.6,boot
241,4.041,18.322,54.6,17893,77960,0,17854,13666,0,0,43,30.00,16.50,18.00,97.0,boot
242,4.059,15.825,63.2,17879,77892,0,17840,13654,0,0,43,30.00,16.50,18.00,97.4,boot
243,4.075,17.597,56.8,17868,77837,0,17829,13646,0,0,43,30.00,16.50,18.00,97.8,boot
244,4.093,15.962,62.6,17855,77773,0,17816,13634,0,0,43,30.00,16.50,18.00,98.2,boot
245,4.109,16.702,59.9,17847,77735,0,17808,13628,0,0,43,30.00,16.50,18.00,98.6,boot
246,4.125,16.530,60.5,17830,77652,0,17791,13613,0,0,43,30.00,16.50,18.00,99.0,boot
247,4.142,16.526,60.5,17817,77589,0,17778,13602,0,0,43,30.00,16.50,18.00,99.4,boot
248,4.158,19.551,51.1,17801,77516,0,17762,13590,0,0,43,30.00,16.50,18.00,99.8,boot
249,4.178,14.172,70.6,17783,77431,0,17744,13574,0,0,43,30.00,16.50,18.00,100.3,boot
250,4.192,17.015,58.8,17778,77406,0,17739,13569,0,0,43,30.00,16.50,18.00,100.6,boot
251,4.209,14.775,67.7,17764,77342,0,17725,13558,0,0,43,30.00,16.50,18.00,101.0,boot
252,4.224,17.421,57.4,17753,77288,0,17714,13548,0,0,43,30.00,16.50,18.00,101.4,boot
253,4.241,16.763,59.7,17737,77210,0,17698,13534,0,0,43,30.00,16.50,18.00,101.8,boot
254,4.258,18.132,55.2,17719,77118,0,17680,13517,0,0,43,30.00,16.50,18.00,102.2,boot
255,4.276,15.709,63.7,17720,77128,0,17681,13523,0,0,43,30.00,16.50,18.00,102.6,boot
256,4.292,15.558,64.3,17696,77000,0,17657,13500,0,0,43,30.00,16.50,18.00,103.0,boot
257,4.308,16.451,60.8,17680,76924,0,17641,13488,0,0,43,30.00,16.50,18.00,103.4,boot
258,4.324,16.652,60.1,17665,76850,0,17626,13474,0,0,43,30.00,16.50,18.00,103.8,boot
259,4.341,16.464,60.7,17663,76841,0,17624,13473,0,0,43,30.00,16.50,18.00,104.2,boot
