frame,t,ms,fps,draws,uniforms,lookups,vao,tex,dcTerrain,dcObjects,dcHUD,camx,camy,camz,yaw,phase
581,5.598,8.631,115.9,17037,73755,0,16998,12932,0,0,43,30.00,16.50,18.00,134.3,boot
582,5.606,9.061,110.4,17035,73745,0,16996,12930,0,0,43,30.00,16.50,18.00,134.6,boot
583,5.615,15.115,66.2,17027,73706,0,16988,12923,0,0,43,30.00,16.50,18.00,134.8,boot
584,5.631,9.875,101.3,17032,73727,0,16993,12927,0,0,43,30.00,16.50,18.00,135.1,boot
585,5.641,9.436,106.0,17041,73769,0,17002,12934,0,0,43,30.00,16.50,18.00,135.4,boot
586,5.650,9.595,104.2,17043,73779,0,17004,12936,0,0,43,30.00,16.50,18.00,135.6,boot
587,5.660,13.678,73.1,17047,73799,0,17008,12940,0,0,43,30.00,16.50,18.00,135.8,boot
588,5.673,10.758,93.0,17058,73860,0,17019,12951,0,0,43,30.00,16.50,18.00,136.2,boot
589,5.684,10.609,94.3,17064,73872,0,17025,12951,0,0,43,30.00,16.50,18.00,136.4,boot
590,5.695,12.260,81.6,17068,73889,0,17029,12955,0,0,43,30.00,16.50,18.00,136.7,boot
591,5.707,11.341,88.2,17078,73938,0,17039,12964,0,0,43,30.00,16.50,18.00,137.0,boot
592,5.718,10.875,92.0,17071,73900,0,17032,12957,0,0,43,30.00,16.50,18.00,137.2,boot
593,5.729,11.636,85.9,17076,73922,0,17037,12962,0,0,43,30.00,16.50,18.00,137.5,boot
594,5.741,11.482,87.1,17082,73949,0,17043,12968,0,0,43,30.00,16.50,18.00,137.8,boot
595,5.752,14.924,67.0,17084,73959,0,17045,12970,0,0,43,30.00,16.50,18.00,138.1,boot
596,5.767,11.794,84.8,17081,73938,0,17042,12967,0,0,43,30.00,16.50,18.00,138.4,boot
597,5.779,12.520,79.9,17080,73932,0,17041,12965,0,0,43,30.00,16.50,18.00,138.7,boot
598,5.792,13.191,75.8,17081,73928,0,17042,12964,0,0,43,30.00,16.50,18.00,139.0,boot
599,5.805,13.177,75.9,17082,73933,0,17043,12965,0,0,43,30.00,16.50,18.00,139.3,boot
600,5.818,12.674,78.9,17079,73918,0,17040,12962,0,0,43,30.00,16.50,18.00,139.6,boot
601,5.831,14.231,70.3,17067,73855,0,17028,12950,0,0,43,30.00,16.50,18.00,139.9,boot
602,5.845,20.064,49.8,17066,73850,0,17027,12949,0,0,43,30.00,16.50,18.00,140.3,boot
603,5.865,12.954,77.2,17070,73866,0,17031,12952,0,0,43,30.00,16.50,18.00,140.8,boot
604,5.878,13.149,76.1,17065,73838,0,17026,12947,0,0,43,30.00,16.50,18.00,141.1,boot
605,5.891,15.945,62.7,17062,73817,0,17023,12942,0,0,43,30.00,16.50,18.00,141.4,boot
606,5.907,14.365,69.6,17057,73792,0,17018,12937,0,0,43,30.00,16.50,18.00,141.8,boot
607,5.921,14.198,70.4,17059,73799,0,17020,12939,0,0,43,30.00,16.50,18.00,142.1,boot
608,5.936,14.687,68.1,17057,73788,0,17018,12936,0,0,43,30.00,16.50,18.00,142.5,boot
609,5.950,14.783,67.6,17061,73805,0,17022,12940,0,0,43,30.00,16.50,18.00,142.8,boot
610,5.965,25.118,39.8,17066,73827,0,17027,12945,0,0,43,30.00,16.50,18.00,143.2,boot
611,5.990,26.000,38.5,17052,73751,0,17013,12931,0,0,43,30.00,16.50,18.00,143.8,boot
612,6.016,14.589,68.5,17053,73746,0,17014,12931,0,0,43,30.00,16.50,18.00,144.4,boot
613,6.031,14.657,68.2,17047,73713,0,17008,12925,0,0,43,30.00,16.50,18.00,144.7,boot
614,6.046,14.963,66.8,17046,73702,0,17007,12924,0,0,43,30.00,16.50,18.00,145.1,boot
615,6.061,15.350,65.1,17038,73662,0,16999,12916,0,0,43,30.00,16.50,18.00,145.5,boot
616,6.076,16.634,60.1,17041,73673,0,17002,12918,0,0,43,30.00,16.50,18.00,145.8,boot
617,6.093,15.037,66.5,17044,73685,0,17005,12921,0,0,43,30.00,16.50,18.00,146.2,boot
618,6.108,15.833,63.2,17045,73693,0,17006,12922,0,0,43,30.00,16.50,18.00,146.6,boot
619,6.123,16.677,60.0,17036,73651,0,16997,12913,0,0,43,30.00,16.50,18.00,147.0,boot
620,6.140,16.395,61.0,17039,73660,0,17000,12916,0,0,43,30.00,16.50,18.00,147.4,boot
621,6.156,18.198,55.0,17058,73745,0,17019,12934,0,0,43,30.00,16.50,18.00,147.8,boot
622,6.175,19.068,52.4,17064,73787,0,17025,12946,0,0,43,30.00,16.50,18.00,148.2,boot
623,6.194,17.033,58.7,17071,73819,0,17032,12953,0,0,43,30.00,16.50,18.00,148.7,boot
624,6.211,22.495,44.5,17074,73824,0,17035,12955,0,0,43,30.00,16.50,18.00,149.1,boot
625,6.233,18.155,55.1,17104,73969,0,17065,12983,0,0,43,30.00,16.50,18.00,149.6,boot
626,6.252,19.539,51.2,17106,73976,0,17067,12985,0,0,43,30.00,16.50,18.00,150.0,boot
627,6.271,17.891,55.9,17120,74046,0,17081,12999,0,0,43,30.00,16.50,18.00,150.5,boot
628,6.289,27.507,36.4,17116,74020,0,17077,12995,0,0,43,30.00,16.50,18.00,150.9,boot
629,6.316,17.796,56.2,17127,74073,0,17088,13004,0,0,43,30.00,16.50,18.00,151.6,boot
630,6.334,17.275,57.9,17136,74132,0,17097,13018,0,0,43,30.00,16.50,18.00,152.0,boot
631,6.352,17.537,57.0,17163,74259,0,17124,13041,0,0,43,30.00,16.50,18.00,152.4,boot
632,6.369,19.246,52.0,17183,74352,0,17144,13060,0,0,43,30.00,16.50,18.00,152.9,boot
633,6.388,20.578,48.6,17202,74443,0,17163,13076,0,0,43,30.00,16.50,18.00,153.3,boot
634,6.409,17.575,56.9,17218,74522,0,17179,13091,0,0,43,30.00,16.50,18.00,153.8,boot
635,6.427,21.919,45.6,17235,74605,0,17196,13104,0,0,43,30.00,16.50,18.00,154.2,boot
636,6.448,18.473,54.1,17267,74749,0,17228,13129,0,0,43,30.00,16.50,18.00,154.8,boot
637,6.467,17.923,55.8,17300,74918,0,17261,13160,0,0,43,30.00,16.50,18.00,155.2,boot
638,6.485,17.892,55.9,17323,75029,0,17284,13182,0,0,43,30.00,16.50,18.00,155.6,boot
639,6.503,18.938,52.8,17344,75137,0,17305,13203,0,0,43,30.00,16.50,18.00,156.1,boot
640,6.522,31.039,32.2,17362,75220,0,17323,13220,0,0,43,30.00,16.50,18.00,156.5,boot
641,6.553,19.136,52.3,17391,75354,0,17352,13247,0,0,43,30.00,16.50,18.00,157.3,boot
642,6.572,19.799,50.5,17422,75499,0,17383,13275,0,0,43,30.00,16.50,18.00,157.7,boot
643,6.592,22.074,45.3,17439,75582,0,17400,13290,0,0,43,30.00,16.50,18.00,158.2,boot
644,6.614,18.636,53.7,17452,75638,0,17413,13303,0,0,43,30.00,16.50,18.00,158.7,boot
645,6.633,20.232,49.4,17452,75640,0,17413,13302,0,0,43,30.00,16.50,18.00,159.2,boot
646,6.653,20.600,48.5,17459,75680,0,17420,13308,0,0,43,30.00,16.50,18.00,159.7,boot
647,6.673,21.674,46.1,17465,75705,0,17426,13312,0,0,43,30.00,16.50,18.00,160.2,boot
648,6.695,19.942,50.1,17472,75733,0,17433,13318,0,0,43,30.00,16.50,18.00,160.7,boot
649,6.715,18.805,53.2,17478,75756,0,17439,13323,0,0,43,30.00,16.50,18.00,161.2,boot
650,6.734,20.130,49.7,17481,75771,0,17442,13326,0,0,43,30.00,16.50,18.00,161.6,boot
651,6.754,21.304,46.9,17478,75752,0,17439,13322,0,0,43,30.00,16.50,18.00,162.1,boot
652,6.775,21.799,45.9,17481,75765,0,17442,13321,0,0,43,30.00,16.50,18.00,162.6,boot
653,6.797,24.876,40.2,17495,75825,0,17456,13334,0,0,43,30.00,16.50,18.00,163.1,boot
654,6.822,23.211,43.1,17501,75832,0,17462,13332,0,0,43,30.00,16.50,18.00,163.7,boot
655,6.845,30.824,32.4,17523,75935,0,17484,13353,0,0,43,30.00,16.50,18.00,164.3,boot
656,6.876,20.579,48.6,17533,75979,0,17494,13363,0,0,43,30.00,16.50,18.00,165.0,boot
657,6.897,21.720,46.0,17542,76010,0,17503,13370,0,0,43,30.00,16.50,18.00,165.5,boot
658,6.919,23.599,42.4,17564,76120,0,17525,13392,0,0,43,30.00,16.50,18.00,166.0,boot
659,6.942,24.238,41.3,17583,76206,0,17544,13411,0,0,43,30.00,16.50,18.00,166.6,boot
660,6.966,24.752,40.4,17607,76326,0,17568,13435,0,0,43,30.00,16.50,18.00,167.2,boot
661,6.991,24.537,40.8,17630,76414,0,17591,13452,0,0,43,30.00,16.50,18.00,167.8,boot
662,7.016,25.358,39.4,17644,76484,0,17605,13466,0,0,43,30.00,16.50,18.00,168.4,boot
663,7.041,24.928,40.1,17664,76578,0,17625,13486,0,0,43,30.00,16.50,18.00,169.0,boot
664,7.066,25.236,39.6,17677,76634,0,17638,13499,0,0,43,30.00,16.50,18.00,169.6,boot
665,7.091,25.613,39.0,17681,76657,0,17642,13503,0,0,43,30.00,16.50,18.00,170.2,boot
666,7.117,25.887,38.6,17686,76676,0,17647,13508,0,0,43,30.00,16.50,18.00,170.8,boot
667,7.143,25.794,38.8,17694,76716,0,17655,13516,0,0,43,30.00,16.50,18.00,171.4,boot
668,7.169,26.056,38.4,17704,76763,0,17665,13526,0,0,43,30.00,16.50,18.00,172.1,boot
669,7.195,25.682,38.9,17699,76729,0,17660,13521,0,0,43,30.00,16.50,18.00,172.7,boot
670,7.221,41.699,24.0,17667,76566,0,17628,13489,0,0,43,30.00,16.50,18.00,173.3,boot
671,7.262,21.083,47.4,17707,76763,0,17668,13529,0,0,43,30.00,16.50,18.00,174.3,boot
672,7.283,24.378,41.0,17699,76720,0,17660,13521,0,0,43,30.00,16.50,18.00,174.8,boot
673,7.308,22.035,45.4,17698,76718,0,17659,13520,0,0,43,30.00,16.50,18.00,175.4,boot
674,7.330,26.175,38.2,17697,76713,0,17658,13519,0,0,43,30.00,16.50,18.00,175.9,boot
675,7.356,27.003,37.0,17702,76732,0,17663,13524,0,0,43,30.00,16.50,18.00,176.5,boot
676,7.383,27.422,36.5,17701,76724,0,17662,13523,0,0,43,30.00,16.50,18.00,177.2,boot
677,7.411,27.108,36.9,17699,76711,0,17660,13521,0,0,43,30.00,16.50,18.00,177.9,boot
678,7.438,27.304,36.6,17706,76749,0,17667,13528,0,0,43,30.00,16.50,18.00,178.5,boot
679,7.465,27.672,36.1,17703,76737,0,17664,13525,0,0,43,30.00,16.50,18.00,179.2,boot
680,7.493,27.355,36.6,17710,76778,0,17671,13532,0,0,43,30.00,16.50,18.00,179.8,boot
681,7.520,26.485,37.8,17700,76746,0,17661,13528,0,0,43,30.00,16.50,18.00,180.5,boot
682,7.547,26.512,37.7,17696,76732,0,17657,13524,0,0,43,30.00,16.50,18.00,181.1,boot
683,7.573,28.080,35.6,17701,76754,0,17662,13529,0,0,43,30.00,16.50,18.00,181.8,boot
684,7.601,28.677,34.9,17698,76724,0,17659,13526,0,0,43,30.00,16.50,18.00,182.4,boot
685,7.630,28.735,34.8,17697,76713,0,17658,13525,0,0,43,30.00,16.50,18.00,183.1,boot
686,7.659,28.950,34.5,17690,76675,0,17651,13518,0,0,43,30.00,16.50,18.00,183.8,boot
687,7.688,30.115,33.2,17687,76654,0,17648,13515,0,0,43,30.00,16.50,18.00,184.5,boot
688,7.718,41.467,24.1,17695,76697,0,17656,13523,0,0,43,30.00,16.50,18.00,185.2,boot
689,7.759,26.058,38.4,17695,76703,0,17656,13523,0,0,43,30.00,16.50,18.00,186.2,boot
690,7.786,21.962,45.5,17686,76646,0,17647,13514,0,0,43,30.00,16.50,18.00,186.9,boot
691,7.808,30.031,33.3,17682,76641,0,17643,13516,0,0,43,30.00,16.50,18.00,187.4,boot
692,7.838,29.934,33.4,17694,76677,0,17655,13522,0,0,43,30.00,16.50,18.00,188.1,boot
693,7.868,45.839,21.8,17691,76656,0,17652,13519,0,0,43,30.00,16.50,18.00,188.8,boot
694,7.913,35.172,28.4,17688,76662,0,17649,13522,0,0,43,30.00,16.50,18.00,189.9,boot
695,7.949,50.298,19.9,17686,76655,0,17647,13520,0,0,43,30.00,16.50,18.00,190.8,boot
696,7.999,29.294,34.1,17683,76649,0,17644,13517,0,0,43,30.00,16.50,18.00,192.0,boot
697,8.028,25.889,38.6,17698,76710,0,17659,13524,0,0,43,30.00,16.50,18.00,192.7,boot
698,8.054,20.403,49.0,17699,76714,0,17660,13524,0,0,43,30.00,16.50,18.00,193.3,boot
699,8.075,23.982,41.7,17697,76709,0,17658,13521,0,0,43,30.00,16.50,18.00,193.8,boot
700,8.099,28.104,35.6,17699,76712,0,17660,13522,0,0,43,30.00,16.50,18.00,194.4,boot
701,8.127,31.807,31.4,17698,76705,0,17659,13519,0,0,43,30.00,16.50,18.00,195.0,boot
702,8.158,31.067,32.2,17710,76759,0,17671,13528,0,0,43,30.00,16.50,18.00,195.8,boot
703,8.190,32.121,31.1,17708,76748,0,17669,13525,0,0,43,30.00,16.50,18.00,196.5,boot
704,8.222,32.387,30.9,17709,76739,0,17670,13518,0,0,43,30.00,16.50,18.00,197.3,boot
705,8.254,32.009,31.2,17720,76786,0,17681,13523,0,0,43,30.00,16.50,18.00,198.1,boot
706,8.286,33.357,30.0,17726,76814,0,17687,13524,0,0,43,30.00,16.50,18.00,198.9,boot
707,8.320,32.609,30.7,17740,76873,0,17701,13530,0,0,43,30.00,16.50,18.00,199.7,boot
708,8.352,33.169,30.1,17749,76925,0,17710,13537,0,0,43,30.00,16.50,18.00,200.5,boot
709,8.385,32.761,30.5,17749,76941,0,17710,13535,0,0,43,30.00,16.50,18.00,201.3,boot
710,8.418,33.116,30.2,17767,77033,0,17728,13549,0,0,43,30.00,16.50,18.00,202.0,boot
711,8.451,32.865,30.4,17798,77186,0,17759,13574,0,0,43,30.00,16.50,18.00,202.8,boot
712,8.484,34.000,29.4,17835,77364,0,17796,13607,0,0,43,30.00,16.50,18.00,203.6,boot
713,8.518,32.091,31.2,17862,77489,0,17823,13625,0,0,43,30.00,16.50,18.00,204.4,boot
714,8.550,32.638,30.6,17895,77647,0,17856,13651,0,0,43,30.00,16.50,18.00,205.2,boot
715,8.583,32.285,31.0,17931,77821,0,17892,13681,0,0,43,30.00,16.50,18.00,206.0,boot
716,8.615,32.682,30.6,17969,78010,0,17930,13718,0,0,43,30.00,16.50,18.00,206.8,boot
717,8.648,32.592,30.7,18021,78268,0,17982,13763,0,0,43,30.00,16.50,18.00,207.6,boot
718,8.681,34.456,29.0,18063,78462,0,18024,13798,0,0,43,30.00,16.50,18.00,208.3,boot
719,8.715,34.118,29.3,18098,78633,0,18059,13832,0,0,43,30.00,16.50,18.00,209.2,boot
720,8.749,36.261,27.6,18150,78890,0,18111,13878,0,0,43,30.00,16.50,18.00,210.0,boot
721,8.786,37.350,26.8,18197,79121,0,18158,13920,0,0,43,30.00,16.50,18.00,210.9,boot
722,8.823,35.955,27.8,18256,79408,0,18217,13974,0,0,43,30.00,16.50,18.00,211.8,boot
723,8.859,34.967,28.6,18294,79590,0,18255,14001,0,0,43,30.00,16.50,18.00,212.6,boot
724,8.894,35.207,28.4,18325,79739,0,18286,14023,0,0,43,30.00,16.50,18.00,213.5,boot
725,8.929,35.395,28.3,18370,79949,0,18331,14056,0,0,43,30.00,16.50,18.00,214.3,boot
726,8.965,35.840,27.9,18414,80150,0,18375,14085,0,0,43,30.00,16.50,18.00,215.2,boot
727,9.001,35.960,27.8,18465,80376,0,18426,14122,0,0,43,30.00,16.50,18.00,216.0,boot
728,9.037,36.007,27.8,18495,80519,0,18456,14143,0,0,43,30.00,16.50,18.00,216.9,boot
729,9.073,36.235,27.6,18525,80666,0,18486,14164,0,0,43,30.00,16.50,18.00,217.7,boot
730,9.109,35.817,27.9,18569,80885,0,18530,14201,0,0,43,30.00,16.50,18.00,218.6,boot
731,9.145,39.942,25.0,18605,81051,0,18566,14226,0,0,43,30.00,16.50,18.00,219.5,boot
732,9.185,34.464,29.0,18653,81248,0,18614,14255,0,0,43,30.00,16.50,18.00,220.4,boot
733,9.219,37.356,26.8,18701,81452,0,18662,14273,0,0,43,30.00,16.50,18.00,221.3,boot
734,9.256,37.256,26.8,18746,81641,0,18707,14288,0,0,43,30.00,16.50,18.00,222.2,boot
735,9.294,38.367,26.1,18768,81712,0,18729,14289,0,0,43,30.00,16.50,18.00,223.1,boot
736,9.332,37.703,26.5,18765,81674,0,18726,14269,0,0,43,30.00,16.50,18.00,224.0,boot
737,9.370,38.113,26.2,18745,81567,0,18706,14237,0,0,43,30.00,16.50,18.00,224.9,boot
738,9.408,38.584,25.9,18729,81461,0,18690,14201,0,0,43,30.00,16.50,18.00,225.8,boot
739,9.447,38.266,26.1,18676,81192,0,18637,14138,0,0,43,30.00,16.50,18.00,226.7,boot
740,9.485,37.774,26.5,18609,80846,0,18570,14061,0,0,43,30.00,16.50,18.00,227.6,boot
741,9.523,38.229,26.2,18519,80399,0,18480,13970,0,0,43,30.00,16.50,18.00,228.6,boot
742,9.561,38.446,26.0,18452,80100,0,18413,13910,0,0,43,30.00,16.50,18.00,229.5,boot
743,9.600,38.577,25.9,18446,80097,0,18407,13905,0,0,43,30.00,16.50,18.00,230.4,boot
744,9.638,39.169,25.5,18521,80465,0,18482,13964,0,0,43,30.00,16.50,18.00,231.3,boot
745,9.677,41.042,24.4,18582,80757,0,18543,14012,0,0,43,30.00,16.50,18.00,232.3,boot
746,9.719,40.876,24.5,18650,81083,0,18611,14060,0,0,43,30.00,16.50,18.00,233.2,boot
747,9.759,36.397,27.5,18704,81345,0,18665,14097,0,0,43,30.00,16.50,18.00,234.2,boot
748,9.796,40.685,24.6,18771,81677,0,18732,14155,0,0,43,30.00,16.50,18.00,235.1,boot
749,9.837,38.761,25.8,18826,81954,0,18787,14206,0,0,43,30.00,16.50,18.00,236.1,boot
750,9.875,38.516,26.0,18887,82263,0,18848,14265,0,0,43,30.00,16.50,18.00,237.0,boot
751,9.914,38.741,25.8,18940,82534,0,18901,14318,0,0,43,30.00,16.50,18.00,237.9,boot
752,9.953,38.270,26.1,18986,82757,0,18947,14360,0,0,43,30.00,16.50,18.00,238.9,boot
753,9.991,38.402,26.0,19033,83001,0,18994,14407,0,0,43,30.00,16.50,18.00,239.8,boot
754,10.029,38.949,25.7,19076,83229,0,19037,14453,0,0,43,30.00,16.50,18.00,240.7,boot
755,10.068,38.234,26.2,19129,83506,0,19090,14506,0,0,43,30.00,16.50,18.00,241.6,boot
756,10.107,38.766,25.8,19199,83862,0,19160,14576,0,0,43,30.00,16.50,18.00,242.6,boot
757,10.145,40.462,24.7,19239,84072,0,19200,14618,0,0,43,30.00,16.50,18.00,243.5,boot
758,10.186,40.779,24.5,19270,84225,0,19231,14644,0,0,43,30.00,16.50,18.00,244.5,boot
759,10.227,39.044,25.6,19256,84167,0,19217,14630,0,0,43,30.00,16.50,18.00,245.4,boot
760,10.266,40.447,24.7,19252,84156,0,19213,14626,0,0,43,30.00,16.50,18.00,246.4,boot
761,10.306,41.598,24.0,19259,84198,0,19220,14636,0,0,43,30.00,16.50,18.00,247.4,boot
762,10.348,41.448,24.1,19272,84270,0,19233,14650,0,0,43,30.00,16.50,18.00,248.4,boot
763,10.389,41.376,24.2,19272,84273,0,19233,14650,0,0,43,30.00,16.50,18.00,249.3,boot
764,10.431,40.470,24.7,19275,84292,0,19236,14655,0,0,43,30.00,16.50,18.00,250.3,boot
765,10.471,39.956,25.0,19286,84350,0,19247,14666,0,0,43,30.00,16.50,18.00,251.3,boot
766,10.511,38.487,26.0,19296,84404,0,19257,14677,0,0,43,30.00,16.50,18.00,252.3,boot
767,10.550,37.607,26.6,19347,84671,0,19308,14728,0,0,43,30.00,16.50,18.00,253.2,boot
768,10.587,37.652,26.6,19350,84696,0,19311,14732,0,0,43,30.00,16.50,18.00,254.1,boot
769,10.625,37.276,26.8,19350,84699,0,19311,14732,0,0,43,30.00,16.50,18.00,255.0,boot
770,10.662,37.900,26.4,19342,84663,0,19303,14727,0,0,43,30.00,16.50,18.00,255.9,boot
771,10.700,38.095,26.3,19350,84709,0,19311,14737,0,0,43,30.00,16.50,18.00,256.8,boot
772,10.738,37.490,26.7,19327,84601,0,19288,14715,0,0,43,30.00,16.50,18.00,257.7,boot
773,10.776,37.493,26.7,19350,84729,0,19311,14739,0,0,43,30.00,16.50,18.00,258.6,boot
774,10.813,39.887,25.1,19337,84669,0,19298,14725,0,0,43,30.00,16.50,18.00,259.5,boot
775,10.853,36.704,27.2,19315,84587,0,19276,14710,0,0,43,30.00,16.50,18.00,260.5,boot
776,10.890,37.397,26.7,19310,84569,0,19271,14706,0,0,43,30.00,16.50,18.00,261.4,boot
777,10.927,36.957,27.1,19282,84434,0,19243,14680,0,0,43,30.00,16.50,18.00,262.3,boot
778,10.964,36.205,27.6,19276,84390,0,19237,14669,0,0,43,30.00,16.50,18.00,263.1,boot
779,11.001,37.664,26.6,19313,84557,0,19274,14700,0,0,43,30.00,16.50,18.00,264.0,boot
780,11.038,38.505,26.0,19271,84348,0,19232,14659,0,0,43,30.00,16.50,18.00,264.9,boot
781,11.077,37.594,26.6,19236,84177,0,19197,14627,0,0,43,30.00,16.50,18.00,265.8,boot
782,11.115,42.505,23.5,19216,84076,0,19177,14609,0,0,43,30.00,16.50,18.00,266.7,boot
783,11.157,52.403,19.1,19172,83839,0,19133,14563,0,0,43,30.00,16.50,18.00,267.8,boot
784,11.209,36.225,27.6,19172,83843,0,19133,14565,0,0,43,30.00,16.50,18.00,269.0,boot
785,11.246,28.768,34.8,19136,83665,0,19097,14531,0,0,43,30.00,16.50,18.00,269.9,boot
786,11.275,35.321,28.3,19145,83710,0,19106,14536,0,0,43,30.00,16.50,18.00,270.6,boot
787,11.310,40.661,24.6,19164,83820,0,19125,14555,0,0,43,30.00,16.50,18.00,271.4,boot
788,11.351,39.316,25.4,19160,83787,0,19121,14550,0,0,43,30.00,16.50,18.00,272.4,boot
789,11.390,39.934,25.0,19153,83784,0,19114,14554,0,0,43,30.00,16.50,18.00,273.4,boot
790,11.430,39.283,25.5,19182,83934,0,19143,14582,0,0,43,30.00,16.50,18.00,274.3,boot
791,11.469,38.649,25.9,19160,83823,0,19121,14562,0,0,43,30.00,16.50,18.00,275.3,boot
792,11.508,38.237,26.2,19115,83610,0,19076,14523,0,0,43,30.00,16.50,18.00,276.2,boot
793,11.546,35.802,27.9,19079,83430,0,19040,14486,0,0,43,30.00,16.50,18.00,277.1,boot
794,11.582,35.711,28.0,19050,83284,0,19011,14456,0,0,43,30.00,16.50,18.00,278.0,boot
795,11.618,35.920,27.8,19019,83126,0,18980,14422,0,0,43,30.00,16.50,18.00,278.8,boot
796,11.654,35.331,28.3,19051,83284,0,19012,14452,0,0,43,30.00,16.50,18.00,279.7,boot
797,11.689,35.197,28.4,19039,83207,0,19000,14432,0,0,43,30.00,16.50,18.00,280.5,boot
798,11.724,35.651,28.0,19021,83119,0,18982,14410,0,0,43,30.00,16.50,18.00,281.4,boot
799,11.760,35.094,28.5,19000,83021,0,18961,14387,0,0,43,30.00,16.50,18.00,282.2,boot
800,11.795,36.251,27.6,18975,82911,0,18936,14362,0,0,43,30.00,16.50,18.00,283.1,boot
801,11.831,35.329,28.3,18945,82762,0,18906,14327,0,0,43,30.00,16.50,18.00,284.0,boot
802,11.867,34.944,28.6,18977,82933,0,18938,14358,0,0,43,30.00,16.50,18.00,284.8,boot
803,11.902,35.104,28.5,18944,82774,0,18905,14322,0,0,43,30.00,16.50,18.00,285.6,boot
804,11.937,34.540,29.0,18918,82658,0,18879,14295,0,0,43,30.00,16.50,18.00,286.5,boot
805,11.971,32.117,31.1,18906,82598,0,18867,14280,0,0,43,30.00,16.50,18.00,287.3,boot
806,12.004,32.734,30.5,18881,82472,0,18842,14254,0,0,43,30.00,16.50,18.00,288.1,boot
807,12.036,34.087,29.3,18858,82350,0,18819,14227,0,0,43,30.00,16.50,18.00,288.9,boot
808,12.070,33.561,29.8,18898,82551,0,18859,14265,0,0,43,30.00,16.50,18.00,289.7,boot
809,12.104,31.371,31.9,18869,82406,0,18830,14236,0,0,43,30.00,16.50,18.00,290.5,boot
810,12.135,31.529,31.7,18850,82312,0,18811,14215,0,0,43,30.00,16.50,18.00,291.3,boot
811,12.167,31.586,31.7,18832,82220,0,18793,14195,0,0,43,30.00,16.50,18.00,292.0,boot
812,12.199,31.553,31.7,18811,82108,0,18772,14173,0,0,43,30.00,16.50,18.00,292.8,boot
813,12.230,31.411,31.8,18813,82108,0,18774,14171,0,0,43,30.00,16.50,18.00,293.5,boot
814,12.262,32.410,30.9,18749,81770,0,18710,14107,0,0,43,30.00,16.50,18.00,294.3,boot
815,12.294,33.594,29.8,18806,82053,0,18767,14162,0,0,43,30.00,16.50,18.00,295.1,boot
816,12.328,35.618,28.1,18790,81964,0,18751,14143,0,0,43,30.00,16.50,18.00,295.9,boot
817,12.363,29.699,33.7,18768,81853,0,18729,14120,0,0,43,30.00,16.50,18.00,296.7,boot
818,12.393,32.459,30.8,18739,81707,0,18700,14090,0,0,43,30.00,16.50,18.00,297.4,boot
819,12.426,32.714,30.6,18719,81604,0,18680,14067,0,0,43,30.00,16.50,18.00,298.2,boot
820,12.458,31.658,31.6,18699,81497,0,18660,14046,0,0,43,30.00,16.50,18.00,299.0,boot
821,12.490,31.596,31.6,18682,81409,0,18643,14029,0,0,43,30.00,16.50,18.00,299.8,boot
822,12.522,31.690,31.6,18716,81579,0,18677,14060,0,0,43,30.00,16.50,18.00,300.5,boot
823,12.553,29.338,34.1,18699,81506,0,18660,14043,0,0,43,30.00,16.50,18.00,301.3,boot
824,12.583,29.678,33.7,18672,81378,0,18633,14014,0,0,43,30.00,16.50,18.00,302.0,boot
825,12.612,29.542,33.9,18638,81215,0,18599,13981,0,0,43,30.00,16.50,18.00,302.7,boot
826,12.642,29.325,34.1,18617,81121,0,18578,13962,0,0,43,30.00,16.50,18.00,303.4,boot
827,12.671,30.580,32.7,18601,81016,0,18562,13939,0,0,43,30.00,16.50,18.00,304.1,boot
828,12.702,31.216,32.0,18573,80881,0,18534,13913,0,0,43,30.00,16.50,18.00,304.8,boot
829,12.733,30.813,32.5,18615,81086,0,18576,13956,0,0,43,30.00,16.50,18.00,305.6,boot
830,12.764,30.231,33.1,18575,80886,0,18536,13916,0,0,43,30.00,16.50,18.00,306.3,boot
831,12.794,30.751,32.5,18558,80807,0,18519,13905,0,0,43,30.00,16.50,18.00,307.1,boot
832,12.825,30.030,33.3,18533,80688,0,18494,13883,0,0,43,30.00,16.50,18.00,307.8,boot
833,12.855,29.670,33.7,18498,80516,0,18459,13851,0,0,43,30.00,16.50,18.00,308.5,boot
834,12.885,29.172,34.3,18472,80394,0,18433,13830,0,0,43,30.00,16.50,18.00,309.2,boot
835,12.914,27.549,36.3,18442,80266,0,18403,13810,0,0,43,30.00,16.50,18.00,309.9,boot
836,12.942,27.723,36.1,18477,80447,0,18438,13848,0,0,43,30.00,16.50,18.00,310.6,boot
837,12.969,26.850,37.2,18451,80324,0,18412,13829,0,0,43,30.00,16.50,18.00,311.3,boot
838,12.996,27.098,36.9,18434,80235,0,18395,13814,0,0,43,30.00,16.50,18.00,311.9,boot
839,13.023,32.340,30.9,18413,80131,0,18374,13797,0,0,43,30.00,16.50,18.00,312.6,boot
840,13.056,23.761,42.1,18399,80046,0,18360,13783,0,0,43,30.00,16.50,18.00,313.3,boot
841,13.079,28.254,35.4,18382,79960,0,18343,13771,0,0,43,30.00,16.50,18.00,313.9,boot
842,13.108,27.259,36.7,18359,79846,0,18320,13753,0,0,43,30.00,16.50,18.00,314.6,boot
